@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.BinaryPatternsPyramidFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/sine-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 43'

@attribute 'Spatial Pyramid of Local Binary Patterns4' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns8' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns40' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns3' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns755' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns124' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns6' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns15' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns26' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns52' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns0' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns12' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns25' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns400' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns10' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns592' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns14' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns119' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns507' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns86' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns179' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns107' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns147' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns111' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns16' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns399' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns731' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns395' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns11' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns427' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns116' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns613' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns358' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns47' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns155' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns584' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns571' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns44' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns217' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns407' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns148' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns72' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns569' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
2,6,1,0,6,3,0,0,0,2,4,0,0,3,0,4,0,0,0,0,8,4,0,0,3,0,0,2,0,0,8,15,6,0,0,6,0,4,8,0,3,4,0,Faces_easy
2,5,3,0,8,2,0,0,0,3,6,0,0,2,0,2,0,0,0,0,9,8,0,0,3,0,0,4,0,0,5,15,9,0,0,5,0,5,15,0,2,6,0,Faces_easy
2,5,2,0,7,2,0,0,0,2,7,0,0,2,0,3,0,0,0,0,9,11,0,0,3,0,0,5,0,0,5,15,13,0,0,6,1,4,15,0,3,7,0,Faces_easy
2,5,3,1,7,3,0,0,0,3,5,0,0,2,0,2,0,0,0,0,6,9,0,0,3,0,0,4,0,0,6,13,14,0,0,4,0,4,13,0,3,6,0,Faces_easy
2,5,3,0,15,2,0,0,0,3,5,0,0,1,0,1,0,0,0,0,8,8,0,0,2,0,0,6,0,0,5,15,15,0,0,6,0,4,12,0,2,6,0,Faces_easy
3,6,3,0,8,4,0,0,0,4,6,0,0,4,0,2,0,0,0,0,10,7,1,0,4,0,0,8,0,0,6,15,14,0,0,4,0,6,15,0,3,5,0,Faces_easy
2,5,2,0,9,3,0,0,0,3,5,0,0,2,0,3,0,0,0,0,6,10,0,0,3,0,0,4,0,0,6,15,14,0,0,3,0,5,10,0,2,6,0,Faces_easy
2,5,2,0,15,2,0,0,0,2,5,0,0,2,0,2,0,0,0,0,10,8,0,0,2,0,0,5,0,0,5,15,15,0,0,4,0,5,15,0,2,5,0,Faces_easy
2,5,2,1,11,2,0,0,0,3,7,0,0,2,0,3,0,0,0,0,10,6,1,1,3,0,1,5,0,0,3,15,15,0,0,4,1,5,15,0,3,4,0,Faces_easy
2,5,3,0,9,3,0,0,0,3,5,0,0,2,0,2,0,0,0,0,7,5,0,0,3,0,0,3,0,0,4,15,15,0,0,4,0,6,11,0,2,5,0,Faces_easy
2,5,2,0,7,2,0,0,0,3,7,0,0,2,0,3,0,0,0,0,8,11,0,0,3,0,0,3,0,0,5,15,15,0,0,6,0,5,15,0,2,8,0,Faces_easy
2,5,2,0,4,3,0,0,0,3,5,0,0,1,0,1,0,0,0,0,5,6,0,0,2,0,0,1,0,0,6,15,15,0,0,2,0,6,14,0,1,6,0,Faces_easy
2,6,3,0,2,4,0,0,0,3,5,0,0,1,0,3,0,0,0,0,5,7,0,0,3,0,0,6,0,0,6,15,12,0,0,5,0,7,15,0,2,6,0,Faces_easy
2,5,2,1,9,2,1,0,1,3,8,0,0,3,0,4,0,0,0,0,10,9,0,1,3,0,0,5,0,0,4,15,14,0,0,5,0,5,13,0,3,9,0,Faces_easy
2,6,3,0,6,2,0,0,0,3,5,0,0,2,0,1,0,0,0,0,8,5,0,0,2,0,0,6,0,0,5,15,9,0,0,6,0,7,15,0,3,5,0,Faces_easy
2,6,2,0,8,3,0,0,0,3,5,0,0,2,0,2,0,0,0,0,7,4,0,1,3,0,0,6,0,0,6,15,13,0,0,7,0,7,8,0,3,3,0,Faces_easy
2,5,3,0,8,2,0,0,0,2,6,0,0,2,0,0,0,0,0,0,7,8,0,0,2,0,0,2,0,0,6,15,12,0,0,3,0,5,15,0,1,5,0,Faces_easy
2,6,1,0,6,3,0,0,0,2,6,0,0,2,0,3,0,0,0,0,7,7,0,0,3,0,0,4,0,0,5,15,7,0,0,5,0,5,15,0,3,7,0,Faces_easy
2,5,2,0,9,2,0,0,0,2,5,0,0,2,0,0,0,0,0,0,8,6,0,0,2,0,0,4,0,0,4,15,7,0,0,3,0,5,4,0,2,3,0,Faces_easy
2,5,3,0,10,2,0,0,0,4,6,0,0,3,0,1,0,0,0,0,8,8,0,0,3,0,0,4,0,0,5,15,12,0,0,2,0,6,15,0,2,5,0,Faces_easy
2,5,3,0,10,3,0,0,0,5,6,0,0,1,0,2,0,0,0,0,8,7,0,0,3,0,0,4,0,0,4,15,12,0,0,4,0,6,7,0,2,6,0,Faces_easy
2,5,1,0,8,3,0,0,0,2,5,0,0,4,0,3,0,0,0,0,6,6,0,0,2,1,0,4,0,1,5,15,8,0,0,5,0,4,1,0,2,4,0,Faces_easy
2,6,1,0,10,3,0,0,0,2,5,0,0,1,0,5,0,0,0,0,8,8,0,0,3,0,0,4,0,0,7,15,6,0,0,7,0,4,15,0,2,6,0,Faces_easy
2,5,2,0,8,1,0,0,0,1,5,0,0,1,0,2,0,0,0,0,5,5,0,0,2,0,0,3,0,0,4,15,11,0,0,4,0,5,15,0,2,4,0,Faces_easy
2,7,2,0,6,3,0,0,0,3,3,0,0,2,0,2,0,0,0,0,4,4,0,0,3,0,0,3,0,0,6,15,8,0,0,8,0,5,15,0,3,3,0,Faces_easy
2,6,2,0,10,3,0,0,0,3,6,0,0,2,0,3,0,0,0,0,9,7,0,0,3,0,0,6,0,0,6,15,15,0,0,7,0,6,13,0,2,6,0,Faces_easy
2,5,3,0,1,3,0,0,0,3,6,0,0,3,0,4,0,0,0,0,7,9,0,0,3,0,0,7,0,0,7,15,11,0,0,6,0,4,13,0,2,6,0,Faces_easy
2,5,1,0,2,2,0,0,0,1,4,0,0,3,0,2,0,0,0,0,6,5,0,0,2,0,0,4,0,0,5,15,9,0,0,4,0,3,15,0,2,4,0,Faces_easy
2,6,2,0,4,2,0,0,0,3,4,0,0,2,0,2,0,0,0,0,5,6,0,0,3,0,0,4,0,0,7,15,14,0,0,4,0,5,5,0,1,5,0,Faces_easy
3,7,2,0,8,3,0,0,0,3,6,0,0,2,0,4,0,0,0,0,9,8,0,0,3,0,0,4,0,0,7,15,15,0,0,7,0,8,13,0,3,6,0,Faces_easy
3,6,4,0,11,3,0,0,0,4,6,0,0,2,0,1,0,0,0,0,8,7,0,0,3,0,0,6,0,0,6,15,15,0,0,4,0,6,15,0,3,6,0,Faces_easy
2,6,2,0,9,3,0,0,0,3,5,0,0,2,0,2,0,0,0,0,9,7,0,0,3,0,0,5,0,0,5,15,15,0,0,6,0,5,15,0,2,5,0,Faces_easy
2,4,2,1,7,3,0,0,0,2,6,0,0,2,0,4,0,0,0,0,9,6,0,0,3,0,0,5,0,0,5,15,12,0,0,7,0,4,9,0,2,6,0,Faces_easy
2,5,2,0,7,3,0,0,0,3,6,0,0,2,0,2,0,0,0,0,9,8,0,0,3,0,0,7,0,0,6,15,10,0,0,4,0,5,15,0,2,7,0,Faces_easy
2,5,2,0,13,3,0,0,0,3,6,0,0,2,0,2,0,0,0,0,11,9,0,0,3,0,0,3,0,0,4,15,13,0,0,4,0,5,15,0,2,7,0,Faces_easy
2,6,1,0,8,1,0,0,0,2,3,0,0,2,0,2,0,0,0,0,6,6,0,0,3,0,0,4,0,0,5,15,5,0,0,6,0,4,13,0,2,3,0,Faces_easy
2,4,2,0,5,2,0,0,0,2,6,0,0,2,0,1,0,0,1,0,8,8,0,0,2,0,0,7,0,0,3,15,12,0,0,3,0,4,15,0,2,7,0,Faces_easy
2,5,3,0,7,2,0,0,0,3,6,0,0,2,0,2,0,0,0,0,8,6,0,0,2,0,0,7,0,0,4,15,14,0,0,4,0,5,10,0,2,6,0,Faces_easy
2,6,2,0,12,2,0,0,0,2,6,0,0,4,0,3,0,0,0,0,9,7,0,0,3,0,0,5,0,0,6,15,6,0,0,6,0,5,10,0,2,7,0,Faces_easy
1,4,2,0,5,2,0,0,0,2,3,0,0,1,0,3,0,0,0,0,6,5,0,0,2,0,0,3,0,0,4,15,15,0,0,3,0,5,15,0,1,3,0,Faces_easy
1,6,1,0,7,3,0,0,0,3,4,0,0,1,0,3,0,0,0,0,6,5,0,0,3,0,0,2,0,0,7,15,15,0,0,6,0,6,13,0,2,4,0,Faces_easy
2,5,3,0,15,2,0,0,0,2,5,0,0,2,0,4,0,0,0,0,11,5,0,0,3,0,0,5,0,0,5,15,10,0,0,7,0,5,15,0,2,4,0,Faces_easy
2,6,3,0,5,2,0,0,0,2,5,0,0,2,0,4,0,0,0,0,6,7,0,0,3,0,0,3,0,0,5,15,10,0,0,5,0,6,12,0,2,6,0,Faces_easy
3,6,3,0,8,5,0,0,0,3,6,0,0,3,0,3,0,0,0,0,8,9,0,0,4,0,0,6,0,0,7,15,15,0,0,7,0,6,15,0,3,6,0,Faces_easy
2,5,2,1,7,3,0,0,0,3,7,0,0,2,0,2,0,0,0,0,8,8,1,1,3,0,0,5,0,1,5,15,15,0,0,4,0,5,15,0,2,6,0,Faces_easy
1,5,2,0,5,2,0,0,0,2,5,0,0,2,0,2,0,0,0,0,6,8,0,0,2,0,0,4,0,0,4,14,15,0,0,4,0,4,15,0,1,3,0,Faces_easy
2,5,2,0,8,2,0,0,0,3,5,0,0,1,0,2,0,0,0,0,8,7,0,0,2,0,0,3,0,0,6,15,15,0,0,5,0,5,13,0,2,5,0,Faces_easy
2,7,3,0,9,3,0,0,0,2,6,0,0,2,0,2,0,0,0,0,7,7,0,0,3,0,0,4,0,0,6,15,14,0,0,5,0,6,15,0,2,6,0,Faces_easy
1,4,2,0,8,2,0,0,0,1,3,0,0,1,0,1,0,0,0,0,5,3,0,0,1,0,0,3,0,0,6,14,15,0,0,3,0,4,15,0,1,2,0,Faces_easy
1,5,1,0,3,2,0,0,0,2,3,0,0,1,0,2,0,0,0,0,5,4,0,0,2,0,0,2,0,0,5,15,15,0,0,4,0,6,15,0,2,3,0,Faces_easy
2,5,2,1,7,2,0,0,1,3,8,0,0,2,0,4,0,0,1,0,9,9,0,0,3,0,0,7,0,0,5,15,15,0,0,6,0,5,15,0,2,8,0,Faces_easy
1,4,1,0,8,1,0,0,0,2,6,0,0,1,0,3,0,0,0,0,9,6,0,0,2,0,0,8,0,0,4,15,11,0,0,2,0,3,11,0,2,5,0,Faces_easy
1,5,2,0,8,2,0,0,0,1,3,0,0,1,0,1,0,0,0,0,5,4,0,0,1,0,0,2,0,0,6,15,15,0,0,3,0,5,11,0,1,2,0,Faces_easy
2,3,2,0,13,2,0,0,0,2,11,0,2,2,2,4,2,0,0,2,11,9,0,0,2,0,0,3,0,0,3,14,15,0,0,4,0,4,12,0,2,11,0,Faces_easy
2,4,2,0,4,1,0,0,0,2,6,0,0,2,0,4,0,0,0,0,8,7,0,0,2,0,0,6,0,0,3,15,14,0,0,5,0,4,15,0,3,6,0,Faces_easy
2,5,2,0,5,3,0,0,0,2,5,0,0,3,0,2,0,0,0,0,6,6,0,0,3,0,0,4,0,0,6,15,15,0,0,4,0,4,10,0,3,5,0,Faces_easy
2,5,3,0,10,2,0,0,0,3,4,0,0,1,0,3,0,0,0,0,7,5,0,0,3,0,0,3,0,0,5,15,10,0,0,4,0,5,9,0,2,3,0,Faces_easy
2,6,2,0,7,2,0,0,0,2,6,0,0,1,0,3,0,0,0,0,8,5,0,0,3,0,0,3,0,0,3,15,15,0,0,4,0,6,2,0,3,5,0,Faces_easy
2,5,2,0,7,3,0,0,0,3,7,0,0,2,0,3,0,0,0,0,9,6,0,0,3,0,0,6,0,0,4,15,15,0,0,6,0,5,13,0,3,6,0,Faces_easy
2,6,2,0,9,2,0,0,0,2,4,0,0,3,0,2,0,0,0,0,7,6,0,0,2,0,0,3,0,0,5,15,15,0,0,5,0,7,12,0,3,4,0,Faces_easy
2,6,1,0,4,2,0,0,0,2,4,0,0,1,0,4,0,0,0,0,5,5,0,0,2,0,0,4,0,0,4,15,15,0,0,7,0,7,8,0,3,5,0,Faces_easy
4,11,4,1,7,5,1,1,0,8,7,0,0,2,0,4,0,0,0,0,7,6,0,1,6,0,0,5,0,0,9,15,13,0,0,7,0,13,11,0,4,7,0,Faces_easy
2,6,1,0,2,1,0,0,0,2,3,0,0,1,0,2,0,0,0,0,5,3,0,0,1,0,0,3,0,0,4,15,15,0,0,4,0,6,4,0,3,3,0,Faces_easy
2,6,3,0,13,3,0,0,0,2,5,0,0,2,0,2,0,0,0,0,10,4,1,0,2,0,0,4,0,0,6,15,15,0,0,6,0,7,3,0,2,4,0,Faces_easy
2,5,2,0,8,2,0,0,0,3,6,0,0,2,0,2,0,0,0,0,7,8,0,0,3,0,0,4,0,0,5,15,15,0,0,7,0,6,14,0,3,5,0,Faces_easy
2,4,1,0,10,1,0,0,0,3,4,0,0,1,0,1,0,0,0,0,6,7,0,0,2,0,0,2,0,0,4,15,9,0,0,4,0,5,15,0,2,3,0,Faces_easy
3,6,2,1,10,3,1,0,1,2,8,0,0,2,0,5,0,0,0,0,9,7,0,0,3,0,0,3,0,0,4,15,12,0,0,6,0,6,15,0,3,7,0,Faces_easy
2,6,2,0,10,2,0,0,0,3,5,0,0,2,0,3,0,0,0,0,8,8,0,0,3,0,0,4,0,0,5,15,15,0,0,4,0,5,5,0,2,6,0,Faces_easy
2,5,2,0,5,2,0,0,0,2,5,0,0,3,0,3,0,0,0,0,7,7,0,0,2,0,0,4,0,0,6,15,11,0,0,7,0,6,15,0,2,5,0,Faces_easy
2,6,3,0,13,2,0,0,0,3,6,0,0,1,0,2,0,0,0,0,9,8,0,0,3,0,0,6,0,0,4,15,9,0,0,5,0,7,11,0,2,6,0,Faces_easy
2,6,2,0,7,4,0,0,0,3,5,0,0,2,0,3,0,0,0,0,8,6,1,1,3,0,0,4,0,0,6,15,15,0,0,5,0,8,7,0,3,3,0,Faces_easy
2,5,2,0,9,2,0,0,0,3,6,0,0,4,0,5,0,0,0,0,9,7,0,0,3,0,0,7,0,0,5,6,15,0,0,7,0,6,15,0,2,5,0,Faces_easy
3,7,2,0,8,2,0,0,0,5,5,0,0,2,0,4,0,0,0,0,8,8,0,0,4,0,0,5,0,0,7,15,13,0,0,8,0,6,15,0,3,5,0,Faces_easy
1,5,2,0,3,1,0,0,0,2,3,0,0,1,0,1,0,0,0,0,4,4,0,0,2,0,0,3,0,0,6,15,15,0,0,3,0,5,3,0,2,3,0,Faces_easy
3,7,3,0,6,3,0,0,0,4,6,0,0,2,0,2,0,0,0,0,7,6,0,0,4,0,0,5,0,0,5,15,13,0,0,5,0,10,14,0,2,5,0,Faces_easy
2,7,2,0,7,4,0,0,0,3,5,0,0,2,0,3,0,0,0,0,7,5,0,0,3,0,0,4,0,0,7,15,15,0,0,6,0,7,9,0,3,5,0,Faces_easy
2,5,2,0,4,3,0,0,0,1,4,0,0,2,0,2,0,0,0,0,6,7,0,0,2,0,0,6,0,0,5,13,15,0,0,5,0,5,15,0,2,3,0,Faces_easy
2,5,2,0,8,2,0,0,0,3,6,0,0,2,0,3,0,0,0,0,8,9,0,0,3,0,0,6,0,0,4,15,11,0,0,4,0,4,15,0,2,6,0,Faces_easy
2,4,3,1,5,3,1,1,1,3,9,1,1,3,1,1,0,0,0,1,9,11,1,1,3,1,0,6,0,0,4,15,14,0,0,1,1,4,15,0,2,10,0,Faces_easy
2,7,3,0,8,5,0,0,0,6,5,0,0,2,0,2,0,0,0,0,6,6,0,0,4,0,0,5,0,0,6,15,10,0,0,4,0,8,1,0,3,5,0,Faces_easy
2,6,2,0,8,2,0,0,0,3,5,0,0,2,0,2,0,0,0,0,8,5,1,0,3,0,0,10,0,0,3,11,8,0,0,4,0,4,11,0,4,3,0,Faces_easy
2,5,2,1,8,3,0,0,0,2,6,0,0,2,0,1,0,0,0,0,7,9,0,1,3,0,0,4,0,0,5,15,9,0,0,3,0,6,13,0,2,6,0,Faces_easy
3,7,2,0,5,2,0,0,0,3,5,0,0,1,0,3,0,0,0,0,7,5,0,0,3,0,0,5,0,0,6,15,15,0,0,4,0,6,2,0,3,5,0,Faces_easy
2,7,2,0,6,3,0,0,0,2,5,0,0,3,0,5,0,0,0,0,6,7,0,0,4,0,0,4,0,0,8,15,15,0,0,11,0,6,15,0,3,5,0,Faces_easy
1,6,2,0,5,2,0,0,0,4,4,0,0,1,0,2,0,0,0,0,8,6,0,0,3,0,0,4,0,0,4,15,15,0,0,4,0,7,15,0,2,3,0,Faces_easy
2,5,3,0,8,3,0,0,0,4,6,0,0,3,0,2,0,0,0,0,7,9,0,0,3,0,0,5,0,0,6,14,14,0,0,5,0,6,12,0,1,8,0,Faces_easy
2,7,3,0,6,3,0,0,0,2,4,0,0,1,0,3,0,0,0,0,6,3,0,0,3,0,0,3,0,0,6,15,15,0,0,6,0,6,3,0,3,3,0,Faces_easy
2,5,2,0,9,2,0,0,0,2,5,0,0,2,0,3,0,0,0,0,8,6,0,0,2,0,0,3,0,0,4,15,10,0,0,7,0,5,6,0,2,5,0,Faces_easy
3,6,3,1,8,2,0,0,0,3,7,0,0,1,0,4,0,0,0,0,8,8,0,0,3,0,0,4,0,0,5,15,15,0,0,7,0,7,15,0,3,8,0,Faces_easy
2,7,1,0,7,2,0,0,0,1,3,0,0,3,0,1,0,0,0,0,5,4,0,0,2,0,0,1,0,0,6,15,11,0,0,5,0,5,0,0,2,2,0,Faces_easy
2,6,2,0,7,2,0,0,0,2,4,0,0,1,0,3,0,0,0,0,5,6,0,0,2,0,0,3,0,0,6,15,15,0,0,8,0,7,15,0,3,4,0,Faces_easy
3,6,2,1,10,3,0,0,0,2,7,0,0,3,0,2,0,0,0,0,8,6,1,0,3,0,0,4,0,0,4,15,15,0,0,4,0,5,15,0,3,6,0,Faces_easy
2,6,2,0,5,2,0,0,0,4,5,0,0,3,0,2,0,0,0,0,7,8,0,0,3,0,0,5,0,0,5,10,15,0,0,4,0,8,15,0,2,5,0,Faces_easy
1,4,2,0,7,2,0,0,0,1,4,0,0,1,0,2,0,0,0,0,8,4,0,0,1,0,0,2,0,0,5,15,15,0,0,4,0,4,3,0,2,2,0,Faces_easy
2,5,2,0,6,3,0,0,0,2,5,0,0,2,0,2,0,0,0,0,7,4,0,0,2,0,0,4,0,0,5,15,15,0,0,5,0,5,13,0,2,4,0,Faces_easy
2,5,2,0,7,2,0,0,0,3,6,0,0,2,0,4,0,0,0,0,6,6,0,0,3,0,0,5,0,0,4,15,14,0,0,6,0,5,15,0,3,6,0,Faces_easy
2,4,3,1,8,2,0,0,0,3,7,0,0,2,0,2,0,0,0,0,8,11,0,0,3,1,0,6,0,0,4,15,12,0,0,5,0,5,12,0,1,8,0,Faces_easy
2,6,2,0,7,3,0,0,0,2,6,0,0,3,0,5,0,0,0,0,7,11,0,0,3,0,0,5,0,0,6,15,9,0,0,4,0,5,15,0,3,6,0,Faces_easy
1,4,1,0,7,1,0,0,0,1,3,0,0,1,0,1,0,0,0,0,5,4,0,0,1,0,0,3,0,0,5,15,15,0,0,3,0,4,9,0,1,3,0,Faces_easy
2,5,2,0,9,2,0,0,0,2,7,0,0,2,0,3,0,0,0,0,10,9,0,0,2,0,0,3,0,0,5,15,10,0,0,6,0,4,15,0,3,7,0,Faces_easy
2,4,2,1,8,2,0,0,0,3,6,0,0,1,0,3,0,0,0,0,8,8,0,1,2,0,0,4,0,0,3,15,15,0,0,7,0,4,9,0,2,7,0,Faces_easy
3,6,3,0,9,3,0,0,1,4,7,0,0,3,0,4,0,0,0,0,9,7,0,1,3,0,0,3,0,0,6,15,15,0,0,6,0,7,4,0,3,7,0,Faces_easy
2,6,1,0,4,2,0,0,0,1,3,0,0,1,0,2,0,0,0,0,4,5,0,0,2,0,0,2,0,0,4,15,15,0,0,6,0,5,7,0,3,3,0,Faces_easy
3,6,4,0,7,1,0,0,0,4,7,0,0,0,0,0,0,0,0,0,8,8,0,0,3,0,0,0,0,0,4,15,15,0,0,1,0,6,9,0,2,7,0,Faces_easy
3,6,3,0,7,2,0,0,0,3,6,0,0,3,0,5,0,0,0,0,7,5,0,0,3,0,0,4,0,0,5,15,15,0,0,6,0,7,6,0,4,5,0,Faces_easy
1,6,2,0,8,2,0,0,0,2,2,0,0,2,0,2,0,0,0,0,5,3,0,0,2,0,0,2,0,0,7,15,15,0,0,3,0,7,13,0,1,1,0,Faces_easy
2,7,2,0,4,2,0,0,0,2,3,0,0,1,0,1,0,0,0,0,6,4,0,0,2,0,0,3,0,0,6,15,11,0,0,7,0,6,15,0,3,3,0,Faces_easy
2,5,3,0,4,2,0,1,1,3,7,0,0,2,0,6,0,0,0,0,9,10,0,0,3,0,0,5,0,0,4,15,15,0,0,8,1,5,11,0,3,9,0,Faces_easy
2,6,2,0,5,3,0,0,0,2,5,0,0,4,0,2,0,0,0,0,6,8,0,0,3,0,0,5,0,0,8,15,14,0,0,4,0,4,15,0,2,6,0,Faces_easy
2,5,3,0,6,1,0,0,0,3,6,0,0,1,0,2,0,0,0,0,7,8,0,0,3,0,0,4,0,0,3,15,15,0,0,4,0,6,14,0,1,7,0,Faces_easy
3,8,3,0,13,4,0,0,0,4,7,0,0,2,0,2,0,0,0,0,9,7,1,1,4,0,0,4,0,0,6,12,14,0,0,4,0,10,15,0,3,4,0,Faces_easy
3,8,3,1,8,5,0,0,1,5,6,0,0,3,0,3,0,0,0,0,7,6,0,1,5,1,0,5,0,1,7,15,15,0,0,6,0,8,13,0,4,5,0,Faces_easy
2,5,2,1,10,3,1,0,1,3,7,0,0,2,0,3,0,0,0,0,10,6,1,1,3,0,0,4,0,0,4,15,15,0,0,5,0,4,9,0,2,4,0,Faces_easy
2,5,1,0,8,3,0,0,0,3,5,0,0,1,0,1,0,0,0,0,7,5,0,0,2,0,0,11,0,0,5,15,14,0,0,4,0,3,8,0,2,4,0,Faces_easy
1,4,1,0,6,2,0,0,0,2,5,0,0,1,0,1,0,0,0,0,7,9,0,0,2,0,0,2,0,0,3,15,15,0,0,5,0,4,11,0,1,6,0,Faces_easy
2,5,1,0,8,2,0,0,0,2,6,0,0,2,0,2,0,0,0,0,8,6,0,0,2,0,0,3,0,0,5,15,14,0,0,5,0,4,15,0,2,7,0,Faces_easy
2,6,2,0,8,3,0,0,0,3,5,0,0,3,0,4,0,0,0,0,8,6,0,0,3,0,0,5,0,0,6,15,15,0,0,5,0,6,15,0,2,4,0,Faces_easy
2,6,4,0,6,1,0,0,0,4,5,0,0,1,0,3,0,0,0,0,8,5,0,0,3,0,0,5,0,0,4,15,9,0,0,5,0,7,15,0,2,5,0,Faces_easy
2,6,2,0,6,2,0,0,0,2,5,0,0,1,0,2,0,0,0,0,6,8,0,0,2,0,0,3,0,0,5,15,15,0,0,4,0,6,15,0,2,6,0,Faces_easy
1,4,1,0,15,1,0,0,0,1,3,0,0,2,0,1,0,0,0,0,5,4,0,0,1,0,0,1,0,0,3,15,15,0,0,5,0,4,15,0,1,2,0,Faces_easy
3,6,2,0,6,3,0,0,0,2,7,0,0,2,0,4,0,0,0,1,7,9,0,0,3,0,0,4,0,0,6,15,5,0,0,8,0,5,8,0,3,8,0,Faces_easy
2,6,2,0,7,3,0,0,0,3,6,0,0,3,0,6,0,0,0,0,7,6,0,0,3,0,0,3,0,0,5,15,15,0,0,7,0,6,10,0,2,6,0,Faces_easy
2,4,3,0,5,2,0,0,0,3,6,0,0,3,0,3,0,0,0,0,9,7,0,0,3,0,0,6,0,0,4,15,14,0,0,5,0,6,10,0,2,7,0,Faces_easy
2,5,2,0,3,3,0,0,0,3,4,0,0,1,0,1,0,0,0,0,7,5,0,0,3,0,0,4,0,0,5,15,15,0,0,2,0,6,9,0,2,4,0,Faces_easy
3,6,3,0,7,4,0,0,0,3,5,0,0,4,0,3,0,0,0,0,7,8,0,0,3,0,0,4,0,0,6,15,14,0,0,5,0,5,15,0,2,5,0,Faces_easy
2,4,2,0,11,2,0,0,0,3,6,0,0,3,0,2,0,0,0,0,8,5,0,0,2,0,0,5,0,0,4,15,15,0,0,2,0,6,13,0,1,3,0,Faces_easy
3,6,3,0,8,3,0,0,0,2,6,0,0,2,0,1,0,0,0,0,6,7,0,0,3,0,0,2,0,0,6,15,7,0,0,4,0,4,0,0,3,6,0,Faces_easy
1,5,1,0,9,2,0,0,0,2,5,0,0,3,0,2,0,0,0,0,9,6,0,0,2,0,0,5,0,0,5,15,15,0,0,3,0,5,15,0,1,5,0,Faces_easy
2,5,2,0,10,2,0,0,0,2,5,0,0,1,0,2,0,0,0,0,7,7,0,0,3,0,0,3,0,0,4,15,10,0,0,5,0,5,9,0,2,4,0,Faces_easy
2,6,2,0,8,2,0,0,0,2,6,0,0,3,0,3,0,0,0,0,8,8,0,0,2,0,0,2,0,0,6,15,10,0,0,6,0,4,15,0,2,6,0,Faces_easy
2,6,3,0,9,2,0,0,0,3,7,0,0,3,0,2,0,0,0,0,7,8,1,0,3,0,0,6,0,0,6,15,15,0,0,4,0,6,15,0,3,8,0,Faces_easy
2,5,2,0,8,3,0,0,0,2,7,0,0,2,0,2,0,0,0,0,6,10,0,0,3,0,0,3,0,0,5,15,14,0,0,5,0,4,15,0,2,7,0,Faces_easy
2,6,1,1,6,4,0,0,0,1,6,0,0,3,0,3,0,0,0,0,7,9,0,1,3,1,0,3,0,0,8,15,8,0,0,6,0,4,0,0,2,5,0,Faces_easy
