@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.BinaryPatternsPyramidFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CorrelationAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 30'

@attribute 'Spatial Pyramid of Local Binary Patterns153' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns549' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns3' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns31' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns12' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns15' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns399' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns405' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns111' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns476' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns24' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns25' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns9' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns359' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns139' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns427' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns14' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns103' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns160' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns396' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns18' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns513' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns147' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns123' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns358' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns21' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns26' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns175' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns411' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns362' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
1,1,0,0,0,0,0,4,1,15,0,0,1,5,0,0,1,0,8,7,0,1,1,0,2,0,1,0,0,5,anchor
1,1,2,2,1,1,3,1,3,12,1,1,1,10,2,2,1,2,10,13,1,1,2,1,13,1,1,2,1,8,anchor
2,2,1,1,0,0,1,3,1,11,1,1,2,11,0,0,1,1,7,7,1,1,0,0,11,1,1,0,0,9,anchor
2,3,2,2,1,1,2,3,2,11,1,1,2,15,2,2,1,1,6,10,1,1,2,2,15,1,2,2,1,7,anchor
1,1,2,1,1,1,2,2,1,8,0,0,1,15,1,2,1,2,7,7,0,1,2,1,7,1,1,2,0,3,anchor
4,1,1,1,0,0,2,1,2,15,0,0,2,15,1,1,0,1,9,5,0,0,1,1,10,1,1,1,0,3,anchor
2,0,1,1,1,1,0,1,0,10,1,1,1,15,1,0,1,1,7,3,1,2,1,0,12,1,2,2,0,4,anchor
2,1,2,2,1,1,3,3,3,8,1,1,2,12,3,3,1,2,6,15,1,3,1,1,13,2,2,1,1,7,anchor
2,3,1,1,0,0,0,0,1,15,1,0,2,0,0,0,1,2,6,0,1,1,2,0,0,1,1,2,0,6,anchor
1,1,3,4,1,1,2,2,3,9,1,1,2,8,3,2,1,4,6,10,1,2,4,2,15,2,2,4,2,3,anchor
0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,7,1,0,0,0,0,10,0,0,0,0,3,anchor
0,0,1,1,0,0,0,5,0,5,0,0,0,0,0,0,0,0,9,5,0,0,2,0,0,0,0,3,0,0,anchor
1,2,1,1,1,0,0,2,0,12,0,0,1,12,0,0,0,1,9,8,0,1,1,0,11,0,1,1,0,4,anchor
0,0,1,1,1,0,1,0,0,10,1,0,1,13,1,2,1,2,8,6,1,0,0,0,15,0,0,0,2,6,brain
1,1,2,2,2,2,2,0,2,13,1,1,1,9,2,2,2,2,13,7,2,1,3,1,7,1,2,3,2,11,brain
0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,8,1,0,0,0,0,7,0,0,0,0,5,brain
1,1,0,0,0,0,0,1,0,10,0,0,1,5,0,0,1,0,15,2,1,0,0,0,10,0,0,0,0,5,brain
2,2,4,4,1,1,4,1,3,7,1,1,2,15,3,3,1,4,4,12,1,1,3,1,11,2,1,3,2,4,brain
0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,7,1,0,0,0,0,8,0,0,0,0,4,brain
2,2,5,5,1,1,6,2,5,6,1,1,2,15,4,6,1,4,4,14,1,2,6,2,15,2,2,6,3,3,brain
1,1,2,2,1,1,2,0,2,12,2,2,1,14,1,1,2,1,11,7,2,2,2,1,15,1,2,2,1,5,brain
1,0,2,2,1,1,2,0,2,13,1,1,0,10,2,2,2,2,15,8,2,0,2,1,10,1,1,2,1,10,brain
2,2,0,1,1,0,0,4,0,9,1,1,3,8,1,1,1,0,12,6,2,7,0,0,8,0,0,1,0,8,brain
1,0,2,2,1,2,2,1,2,13,1,1,1,11,1,1,2,2,13,10,2,0,2,1,14,1,1,3,2,14,brain
1,2,3,2,1,1,2,1,2,12,1,1,1,14,3,3,2,2,11,12,2,1,3,1,10,2,2,3,1,6,brain
1,1,3,2,1,1,3,2,3,5,1,1,2,15,2,2,1,2,3,10,1,1,3,1,11,1,2,3,0,4,brain
6,3,1,1,1,1,2,4,1,15,0,0,8,9,1,3,1,1,9,13,1,1,1,0,6,1,1,1,0,3,brain
0,0,0,0,0,0,0,0,1,15,0,0,1,4,1,0,0,0,11,1,0,0,0,0,6,0,0,0,0,2,brain
1,1,3,2,1,1,3,1,3,3,1,1,1,15,2,2,1,2,3,9,1,1,3,1,12,1,1,2,1,2,brain
1,0,1,1,0,0,0,0,0,15,0,0,0,5,1,1,0,1,9,5,1,0,1,1,12,1,1,1,1,4,brain
1,1,1,1,1,1,2,1,1,11,1,1,1,10,1,1,2,1,15,8,2,0,1,1,13,1,1,1,1,15,brain
3,2,2,3,1,1,0,0,3,15,1,1,2,7,3,0,1,0,9,0,1,0,2,1,4,1,1,4,0,4,brain
1,1,1,0,0,0,0,3,1,12,0,1,1,8,0,0,1,0,13,5,1,1,0,0,12,0,0,1,0,5,brain
3,14,1,0,0,0,1,1,1,9,0,1,2,12,1,1,1,0,15,7,1,2,0,1,11,0,0,0,1,0,brain
0,0,2,1,1,1,1,0,2,15,1,1,0,9,2,1,1,1,11,5,1,0,2,2,9,1,1,1,1,4,brain
0,0,0,0,0,0,0,0,0,15,0,0,0,6,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,brain
1,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,1,0,13,1,0,1,0,0,7,0,0,0,0,7,brain
0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0,0,10,3,0,0,0,0,6,0,0,0,0,9,brain
0,0,2,2,1,1,1,0,2,15,0,0,0,12,1,1,0,2,9,4,1,0,2,1,11,1,1,2,1,5,brain
0,1,2,2,1,2,1,0,2,12,1,1,0,12,2,1,2,2,15,8,2,1,2,1,12,1,1,2,1,11,brain
0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,12,3,0,0,0,0,7,0,0,0,0,4,brain
1,1,2,2,2,2,3,1,3,11,2,1,1,7,2,2,2,2,13,10,2,1,2,2,10,1,1,3,2,12,brain
2,3,2,2,1,1,2,0,1,15,1,1,1,10,1,2,1,1,11,8,1,2,2,0,7,1,1,2,0,11,brain
2,1,3,2,1,1,3,1,2,4,1,1,2,14,2,2,1,3,5,10,1,1,2,1,15,1,1,2,2,4,brain
1,1,4,4,1,1,4,1,6,7,1,1,1,15,5,4,1,4,5,10,1,1,4,2,6,2,2,4,2,6,brain
0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,9,2,0,0,0,0,4,0,0,0,0,4,brain
0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,6,1,0,0,0,0,3,0,0,0,0,2,brain
2,2,1,1,0,0,1,2,1,15,0,0,1,11,1,1,1,0,8,7,0,0,2,0,7,1,1,2,0,2,brain
1,1,1,1,0,0,1,0,1,15,1,1,1,7,1,0,1,0,7,4,1,1,1,0,11,1,1,1,0,7,brain
0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,0,9,2,0,0,0,0,13,0,0,0,0,2,brain
0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,8,2,0,0,0,0,4,0,0,0,0,5,brain
2,0,2,2,1,1,1,0,2,15,1,1,1,15,2,1,1,2,10,5,1,0,1,1,11,2,1,1,0,4,brain
1,0,1,1,0,0,0,0,1,12,0,0,0,13,1,0,0,1,7,1,0,0,1,0,15,1,1,1,0,1,brain
0,0,0,0,0,0,1,0,0,15,0,0,0,4,0,0,0,0,10,4,0,0,0,0,7,0,0,0,0,7,brain
1,1,1,1,1,1,1,0,2,15,1,1,1,7,1,0,1,1,15,5,1,0,2,1,13,1,1,2,1,6,brain
1,2,2,2,1,0,2,1,2,15,1,1,2,10,2,1,1,2,7,5,1,1,2,0,15,3,2,2,0,2,brain
1,1,2,1,1,1,2,1,1,14,1,1,1,15,1,2,1,1,7,9,1,1,2,1,10,3,2,2,1,4,brain
0,0,0,0,0,0,1,0,1,15,0,0,0,1,0,0,0,0,7,5,0,0,0,0,4,0,0,0,0,5,brain
1,0,2,2,0,0,2,1,3,13,1,0,2,15,2,2,1,1,5,7,1,1,3,1,13,3,2,2,0,2,brain
0,0,1,2,1,1,2,0,1,15,1,1,0,13,1,2,1,2,11,7,1,0,1,1,11,1,1,2,1,6,brain
2,1,0,0,0,0,0,0,1,15,0,0,0,6,1,0,1,0,11,1,0,0,1,0,10,0,0,0,0,5,brain
1,0,1,1,0,0,0,0,1,14,0,0,0,10,0,0,0,0,8,2,0,0,1,0,15,1,1,1,0,5,brain
0,1,0,0,0,0,0,0,0,12,0,0,1,6,0,0,0,0,15,2,0,0,0,0,11,0,0,0,0,7,brain
0,3,1,0,0,1,1,4,1,13,1,0,3,13,0,0,1,1,9,6,2,6,1,1,13,0,0,0,0,9,brain
0,0,1,1,1,1,1,0,1,6,1,1,0,6,1,1,1,1,15,5,1,0,0,1,9,1,1,1,1,8,brain
2,2,3,2,1,1,4,2,3,2,1,1,2,15,2,2,1,2,2,3,1,2,3,1,8,1,1,3,1,2,brain
0,0,1,1,1,1,0,0,1,13,1,1,0,12,1,0,1,1,11,2,1,0,1,0,15,1,1,1,0,6,brain
1,0,4,3,1,1,4,2,4,4,2,2,1,14,4,3,2,3,5,15,1,3,4,1,14,2,2,4,2,8,brain
2,2,2,2,1,1,3,2,2,7,1,1,1,10,2,2,1,3,5,10,1,0,3,1,15,2,2,3,1,4,brain
1,0,0,0,0,0,0,0,0,12,0,0,1,8,0,0,1,0,10,5,1,1,0,0,8,0,0,1,0,8,brain
0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,9,2,0,0,1,0,3,1,1,1,0,4,brain
0,0,1,0,0,0,0,0,1,15,0,0,0,2,0,0,0,0,8,3,0,1,0,0,4,1,0,0,0,3,brain
0,0,1,1,0,0,0,0,0,10,0,0,1,7,0,0,1,2,9,0,1,2,0,0,11,0,0,0,0,3,brain
1,0,1,1,0,0,0,0,1,15,0,0,1,15,0,0,0,1,6,2,0,0,1,0,6,1,1,1,0,4,brain
0,0,0,0,0,0,0,0,1,15,0,0,0,1,0,0,0,0,13,4,0,0,0,0,5,0,0,0,0,6,brain
0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,8,3,0,0,0,0,2,0,0,0,0,1,brain
1,1,1,1,0,0,0,1,1,8,1,1,2,9,1,0,1,1,9,1,1,2,0,1,11,1,0,0,1,2,brain
1,1,3,3,1,2,2,1,3,13,2,2,1,10,3,2,2,3,10,10,2,1,3,2,15,2,2,3,2,9,brain
1,1,2,2,2,2,1,0,1,11,1,1,0,7,2,2,2,1,15,8,2,0,3,2,9,1,2,2,1,13,brain
1,2,0,1,1,1,0,0,0,11,1,1,2,10,0,0,1,1,14,3,1,4,0,1,14,0,0,1,0,0,brain
1,1,2,2,2,1,1,1,1,11,1,1,0,11,2,2,2,1,14,7,2,0,2,1,15,1,1,2,2,10,brain
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,1,0,0,0,0,15,0,0,0,0,1,brain
1,2,1,1,1,1,0,0,1,13,1,1,1,7,2,2,1,1,15,5,1,1,1,1,9,1,1,1,2,8,brain
1,1,2,2,0,0,1,1,2,15,1,1,1,10,4,2,1,1,12,4,1,0,2,1,15,1,1,1,0,4,brain
0,0,0,0,0,0,0,1,0,14,0,0,1,4,0,0,1,0,15,2,1,0,0,0,6,0,0,0,0,10,brain
2,1,3,3,1,1,3,1,3,5,1,1,1,15,2,4,1,3,6,13,2,1,3,1,15,2,2,3,2,4,brain
0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,14,1,0,0,0,0,4,0,0,0,0,7,brain
1,1,2,2,2,1,3,1,2,15,1,1,1,9,2,3,2,2,12,10,2,0,2,1,13,1,1,2,2,12,brain
0,0,0,0,0,0,3,1,1,15,0,0,0,3,1,2,0,0,8,11,0,0,1,0,6,0,0,0,0,3,brain
0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,8,2,0,0,1,0,3,0,0,1,0,3,brain
1,0,3,2,1,1,3,1,3,3,1,1,1,15,2,3,1,2,3,2,1,1,3,1,9,1,1,2,1,2,brain
2,1,3,3,1,1,3,1,3,11,1,1,1,15,3,4,1,4,9,11,1,0,3,1,15,2,2,3,2,4,brain
0,0,0,0,0,0,1,0,1,15,0,0,0,5,0,0,0,0,9,6,0,0,0,0,7,0,0,0,0,8,brain
1,2,3,3,1,1,3,1,3,3,1,1,1,15,2,2,1,2,3,9,1,1,3,1,15,1,1,2,1,4,brain
0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,2,brain
1,0,1,1,0,0,0,1,1,13,1,1,2,13,1,1,2,1,12,10,2,0,0,1,15,0,0,0,0,9,brain
2,1,2,1,1,1,0,0,1,15,1,1,1,5,0,0,1,2,12,6,1,1,2,1,6,1,1,2,0,12,brain
2,7,0,0,0,0,0,2,0,6,0,0,2,10,0,0,1,1,11,5,2,1,0,0,10,0,0,0,0,3,brain
1,1,3,3,1,1,3,1,3,14,1,1,1,15,3,3,1,3,8,11,1,1,2,1,14,2,2,2,1,7,brain
1,1,5,4,2,2,5,1,5,4,1,1,2,13,4,4,1,5,7,14,1,2,5,1,15,2,2,4,1,5,brain
4,2,1,2,1,1,1,3,1,8,1,1,3,15,2,3,0,1,4,11,1,2,1,0,10,2,1,2,0,3,brain
2,2,3,3,1,1,3,2,3,1,1,1,1,15,4,4,1,3,2,9,1,1,3,1,11,1,1,3,0,2,brain
0,0,2,1,0,0,1,0,2,1,0,0,0,15,1,1,0,1,3,4,0,1,2,0,2,0,0,2,0,1,brain
1,1,2,1,1,1,2,0,2,15,1,1,1,7,1,1,1,1,12,5,1,0,1,1,9,1,1,1,1,5,brain
15,1,1,1,1,1,2,2,1,5,1,1,9,15,1,2,1,1,10,10,1,1,0,0,3,0,0,0,1,10,brain
0,0,1,0,0,0,2,0,0,12,1,1,2,10,0,1,2,0,14,4,1,0,0,0,11,1,0,0,1,5,brain
1,0,0,0,0,0,0,0,1,0,0,0,1,15,1,0,0,0,10,2,0,0,0,0,0,0,0,0,0,7,brain
1,0,1,1,0,0,0,0,1,15,0,0,1,15,0,0,0,1,7,2,0,0,0,0,6,1,1,0,0,4,brain
1,2,2,3,1,1,2,1,1,14,1,1,1,10,1,1,1,3,14,8,1,2,1,0,15,1,2,3,1,10,brain
2,1,3,3,2,1,3,3,3,6,2,1,2,13,3,2,1,3,8,12,2,1,3,1,15,2,2,3,1,5,brain
1,1,0,0,0,0,0,0,0,15,1,1,1,11,0,0,1,0,9,4,1,1,0,0,15,0,1,0,0,8,brain
0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,1,ewer
1,1,1,1,1,1,1,2,1,14,1,1,1,6,2,1,1,0,8,12,1,1,2,1,8,1,1,2,1,2,ewer
1,0,1,0,0,0,1,0,0,15,0,0,1,8,0,0,0,0,8,4,0,1,2,0,9,1,1,1,0,6,ewer
2,2,0,1,0,0,0,0,0,15,0,0,1,7,0,0,0,0,7,6,0,1,0,0,11,1,1,0,0,5,ewer
2,2,1,1,0,1,1,1,1,15,1,0,1,6,1,1,1,2,9,12,1,1,1,0,9,1,1,1,0,5,ewer
0,0,0,0,0,0,0,0,0,15,0,0,1,2,0,0,0,1,6,3,0,2,0,0,3,1,0,0,0,2,ewer
1,1,2,2,1,1,2,1,2,15,1,1,1,14,2,2,1,1,14,10,1,1,1,1,14,2,1,1,1,7,ewer
2,3,3,3,2,1,2,2,2,5,1,1,2,15,2,2,1,4,6,11,1,1,3,1,14,2,2,2,1,5,ewer
0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,ewer
1,0,1,1,1,1,2,1,1,15,1,0,2,5,2,3,1,0,8,12,0,3,3,1,8,2,1,1,2,5,ewer
0,0,1,1,1,1,0,1,0,15,1,1,2,2,1,2,1,1,9,10,1,2,1,0,1,1,1,1,0,6,ewer
2,1,2,1,1,1,1,1,2,15,1,2,1,14,2,2,2,1,7,12,2,2,2,1,14,1,1,2,2,7,ewer
0,0,0,0,0,0,0,0,0,15,0,0,0,10,0,0,0,0,7,4,0,0,0,0,9,0,0,0,0,4,ewer
1,1,2,2,1,1,4,1,2,15,1,1,2,10,3,3,1,1,3,11,1,2,1,1,11,1,2,1,2,7,ewer
1,0,3,3,1,1,3,0,2,13,1,1,1,6,3,4,1,4,6,9,1,2,2,1,9,2,2,2,1,4,ewer
2,3,3,3,1,1,3,2,3,13,1,1,2,15,2,3,1,3,7,9,1,2,3,1,13,2,2,3,1,5,ewer
1,2,0,0,0,0,0,0,0,15,0,0,1,3,0,0,0,1,7,6,0,2,0,0,6,1,1,0,0,4,ewer
1,1,1,1,1,1,2,2,1,14,0,0,1,15,1,2,1,2,11,10,0,1,1,0,8,1,1,2,1,2,ewer
2,3,1,2,1,1,1,2,0,4,1,1,1,15,1,0,1,2,9,7,1,2,0,0,12,1,1,2,0,3,ewer
2,2,0,0,0,0,1,0,1,15,0,0,1,8,0,0,0,0,8,4,0,0,0,0,9,0,0,0,0,3,ewer
2,2,3,3,1,1,3,1,3,12,1,1,1,7,3,3,1,3,8,12,1,2,4,1,15,2,2,4,2,6,ewer
2,1,1,1,1,1,2,1,1,15,1,1,1,9,1,2,1,0,10,9,1,0,1,1,9,1,1,2,1,2,ewer
1,2,2,2,1,1,4,2,2,15,1,2,2,8,2,3,2,2,9,10,1,1,2,1,14,1,2,2,1,8,ewer
1,1,3,2,1,1,3,1,3,15,1,1,2,8,2,3,1,2,7,13,1,2,3,1,10,1,1,3,1,7,ewer
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,5,ewer
2,0,1,1,0,0,0,1,2,15,0,1,2,10,2,1,0,0,10,7,1,3,2,1,15,1,1,1,0,4,ewer
0,1,0,0,0,0,1,0,0,15,0,0,0,3,0,0,0,0,10,3,0,0,1,0,3,0,0,1,0,1,ewer
3,3,2,2,1,1,2,3,2,9,1,1,3,12,2,3,1,2,9,11,2,3,2,1,15,1,2,2,1,4,ewer
2,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,10,2,0,0,0,0,2,0,0,0,0,2,ewer
1,1,2,3,1,1,3,1,3,11,1,1,1,11,3,2,1,3,6,9,1,1,2,1,15,2,2,3,1,7,ewer
1,2,1,1,0,0,1,1,1,11,1,1,1,5,0,0,0,1,7,5,1,1,2,1,10,1,1,1,1,7,ewer
0,0,0,0,0,0,0,1,0,15,0,0,0,1,0,0,0,0,7,4,0,1,0,0,0,0,0,0,0,8,ewer
2,2,3,3,2,1,3,1,3,10,1,1,2,13,3,4,1,3,6,12,1,1,3,1,14,2,2,3,1,3,ewer
0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,6,1,0,0,0,0,3,0,0,0,0,1,ewer
2,0,1,1,0,0,3,2,1,14,0,0,2,7,1,3,0,1,15,10,0,1,0,0,8,1,1,0,1,7,ewer
0,0,1,0,0,0,0,0,0,13,0,0,1,4,0,0,0,1,11,1,0,2,1,0,5,0,0,0,0,4,ewer
1,2,2,1,1,0,2,1,2,13,1,1,1,8,2,2,1,2,8,7,1,1,1,1,15,1,1,1,1,7,ewer
2,3,1,1,0,0,0,0,0,0,0,1,1,9,0,0,1,1,9,2,1,1,1,0,12,1,1,2,2,2,ewer
1,1,2,1,0,1,4,1,2,15,0,1,1,3,1,2,1,1,7,10,1,1,2,1,5,1,1,2,1,4,ewer
1,1,3,2,1,1,2,1,2,10,1,1,1,15,2,3,1,2,10,11,1,1,2,0,14,2,2,2,0,8,ewer
1,1,2,3,0,0,2,0,2,1,2,2,1,13,2,2,2,3,4,7,3,1,1,0,15,1,1,3,0,4,ewer
2,3,2,2,1,1,3,2,3,1,1,1,2,5,2,3,1,1,7,14,1,4,3,1,4,1,2,3,1,7,ewer
1,1,4,4,1,1,4,0,4,9,2,1,1,12,3,2,1,5,4,12,1,1,4,1,13,2,2,4,2,3,ewer
1,0,2,2,1,1,3,1,2,15,1,1,1,8,2,3,1,2,9,7,1,0,2,1,10,1,1,2,1,2,ewer
0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,1,0,0,6,5,0,0,0,0,8,0,0,0,0,3,ewer
1,1,1,1,0,0,2,1,1,5,0,0,1,7,2,1,0,0,4,7,1,2,1,1,6,0,1,0,1,5,ewer
0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,0,7,7,0,1,0,0,5,0,0,0,0,0,ewer
1,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,1,9,1,0,1,0,0,4,1,0,0,0,5,ewer
0,1,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,8,1,0,0,0,0,10,0,0,0,0,1,ewer
2,1,2,2,1,1,2,1,2,5,1,1,2,10,2,2,2,2,7,12,2,1,2,1,14,1,1,1,1,8,ewer
0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,9,4,0,0,0,0,3,0,0,0,1,4,ewer
0,0,0,0,0,0,1,0,1,15,0,0,0,1,1,1,0,0,10,8,0,4,0,0,2,0,0,0,1,3,ewer
1,2,1,0,0,0,0,1,0,15,0,0,1,8,0,0,0,1,9,2,0,1,1,0,9,1,0,0,0,2,ewer
0,0,0,0,0,0,0,0,0,15,0,0,0,13,0,0,0,0,8,3,0,1,0,0,15,0,0,0,0,4,ewer
1,3,0,0,0,0,0,1,0,15,0,0,1,2,0,0,0,0,7,1,0,0,0,0,2,0,0,0,0,3,ewer
1,2,0,0,0,0,1,2,0,15,0,0,1,4,0,0,0,0,11,4,0,1,0,0,7,0,0,0,0,6,ewer
0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,9,3,0,0,0,0,1,0,0,0,0,1,ewer
7,1,2,2,1,1,4,2,2,7,1,1,4,14,2,4,1,2,6,11,1,1,2,1,15,2,1,2,2,4,ewer
1,0,1,1,1,1,2,2,1,9,1,1,2,15,2,3,1,1,7,10,1,4,2,1,15,1,1,2,1,12,ewer
1,1,3,3,1,1,5,1,3,15,1,1,1,4,4,4,1,2,7,13,1,1,2,1,4,2,2,2,1,6,ewer
0,0,0,0,0,0,1,2,1,15,0,0,1,2,0,1,0,0,6,6,0,0,0,0,3,1,1,0,0,9,ewer
2,2,2,1,1,1,2,2,3,5,1,0,2,9,2,2,0,1,2,12,0,2,1,1,7,1,1,1,2,3,ewer
0,0,0,0,0,0,1,1,0,15,0,0,0,2,0,0,0,0,5,5,0,0,0,0,3,0,0,0,0,3,ewer
0,0,1,0,0,0,2,2,1,9,0,0,1,11,1,2,0,1,4,8,0,1,0,0,9,1,0,0,1,6,ewer
1,0,2,1,1,1,2,1,1,8,1,1,1,9,2,2,1,1,8,13,1,1,1,0,6,1,1,1,1,9,ewer
1,2,0,0,0,0,2,2,0,15,0,0,0,2,0,0,0,0,6,2,0,0,0,0,4,0,0,0,2,2,ewer
0,1,1,1,1,0,0,0,0,13,0,1,0,13,0,1,1,3,9,1,1,0,2,0,15,1,1,1,0,3,ewer
0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,4,ewer
1,1,3,3,1,1,5,2,4,11,1,1,1,6,4,4,1,3,7,13,2,2,3,2,14,2,2,3,2,4,ewer
4,3,2,1,1,0,3,0,1,9,1,1,3,12,1,1,1,0,6,9,1,2,4,1,11,1,1,2,1,3,ewer
0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,7,2,0,0,0,0,2,0,0,0,0,4,ewer
2,1,3,3,1,1,3,1,3,7,1,1,2,13,3,3,1,3,4,10,1,3,3,1,15,2,2,3,1,2,ewer
1,1,3,2,1,1,1,2,2,8,1,1,1,8,2,2,1,1,8,11,1,1,3,1,1,2,2,3,0,10,ewer
0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,6,5,0,0,0,0,4,0,0,0,0,1,ewer
2,2,1,1,0,1,0,3,1,15,1,1,2,8,0,0,1,1,5,9,1,3,0,1,11,1,1,1,0,6,ewer
2,2,2,2,1,1,2,2,2,12,1,1,3,15,2,3,1,2,7,13,1,2,3,1,12,1,2,3,1,8,ewer
1,0,2,1,0,0,0,0,0,15,0,1,1,15,1,1,0,1,8,3,0,2,2,0,12,2,2,1,0,4,ewer
1,1,0,0,0,0,0,1,0,15,0,0,0,2,0,0,0,0,10,7,0,1,0,0,4,0,0,0,0,3,ewer
0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,6,2,0,0,0,0,2,0,0,0,0,1,ewer
1,1,0,0,0,0,0,1,0,15,0,0,1,2,0,0,0,0,6,1,0,1,0,0,3,0,0,0,0,6,ewer
0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,10,4,0,0,0,0,6,0,0,0,0,3,ewer
2,2,3,4,2,1,3,2,3,11,1,1,2,14,4,5,1,3,6,13,1,2,3,2,15,2,2,4,2,6,ewer
4,4,0,0,0,0,0,2,0,15,0,0,3,3,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,2,ewer
1,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,1,7,2,0,0,0,0,3,1,1,0,0,2,ewer
1,1,0,0,0,0,1,2,0,15,0,0,1,14,0,1,0,0,8,3,0,0,1,0,14,1,1,0,1,3,ewer
1,0,0,0,0,0,0,0,0,15,0,0,1,8,0,0,0,0,8,4,0,0,0,0,9,0,0,0,0,5,buddha
0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,7,2,0,0,1,0,6,0,0,1,0,2,buddha
1,0,1,1,0,0,1,0,1,15,0,0,1,13,0,0,1,2,9,3,0,1,1,0,12,1,1,0,0,7,buddha
3,1,2,2,1,1,2,2,2,15,1,1,2,8,2,2,1,1,6,12,1,2,2,1,11,1,1,2,1,9,buddha
3,2,2,1,1,1,2,1,1,8,1,1,2,11,1,2,1,2,8,12,1,1,1,1,15,1,1,1,1,11,buddha
