@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.BinaryPatternsPyramidFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 30'

@attribute 'Spatial Pyramid of Local Binary Patterns3' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns31' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns399' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns427' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns396' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns139' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns540' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns111' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns549' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns15' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns405' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns153' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns103' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns476' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns513' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns543' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns12' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns0' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns26' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns147' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns39' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns175' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns471' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns21' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns468' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns541' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns75' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns123' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns9' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns363' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
0,0,0,0,7,0,6,1,1,0,4,1,0,15,1,0,0,6,1,1,0,0,1,0,14,12,1,0,1,0,anchor
2,2,3,2,13,2,8,3,1,1,1,1,2,12,1,2,1,12,1,2,2,2,4,1,11,12,3,1,1,3,anchor
1,1,1,0,7,0,7,1,2,0,3,2,1,11,1,0,0,9,1,0,1,0,2,1,11,15,1,0,2,1,anchor
2,2,2,2,10,2,4,2,3,1,3,2,1,11,1,1,1,9,2,2,2,2,4,1,9,15,2,2,2,2,anchor
2,1,2,2,7,1,5,1,1,1,2,1,2,8,1,2,1,6,1,2,2,2,1,1,7,8,2,1,1,2,anchor
1,1,2,1,5,1,5,2,1,0,1,4,1,15,0,1,0,5,1,1,1,1,1,1,3,10,1,1,2,1,anchor
1,1,0,0,3,1,2,0,0,1,1,2,1,10,2,0,1,9,2,1,1,2,2,1,9,9,1,0,1,1,anchor
2,2,3,3,15,3,7,3,1,1,3,2,2,8,3,0,1,12,2,1,3,1,2,2,13,11,2,1,2,4,anchor
1,1,0,0,0,0,6,1,3,0,0,2,2,15,1,0,0,9,1,2,1,2,3,1,11,15,1,0,2,0,anchor
3,4,2,2,10,3,5,3,1,1,2,1,4,9,2,1,1,9,2,4,1,4,4,2,8,15,3,2,2,1,anchor
0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,anchor
1,1,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,6,0,2,0,3,0,0,1,0,0,0,0,0,anchor
1,1,0,0,8,0,9,0,2,0,2,1,1,12,1,2,1,7,1,1,2,1,3,0,9,15,1,0,1,1,anchor
1,1,1,2,6,1,0,0,0,0,0,0,2,10,0,0,1,6,0,0,1,0,1,0,8,7,2,0,1,1,brain
2,2,2,2,7,2,11,2,1,2,0,1,2,13,1,2,2,10,2,3,1,3,2,1,9,12,2,1,1,2,brain
0,0,0,0,1,0,1,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,brain
0,0,0,0,2,0,2,0,1,0,1,1,0,10,0,0,0,4,0,0,0,0,0,0,5,9,0,0,1,0,brain
4,4,4,3,12,3,14,3,2,1,1,2,4,7,1,4,1,8,1,3,4,3,3,2,6,15,4,1,2,5,brain
0,0,0,0,1,0,2,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,3,5,0,0,0,0,brain
5,5,6,6,14,4,11,5,2,1,2,2,4,6,2,6,1,10,2,6,5,6,3,2,3,13,4,2,2,5,brain
2,2,2,1,7,1,13,2,1,1,0,1,1,12,2,2,1,11,2,2,1,2,2,1,9,14,2,1,1,2,brain
2,2,2,2,8,2,8,2,0,1,0,1,2,13,0,2,1,9,1,2,2,2,2,1,10,10,1,1,0,1,brain
0,1,0,1,6,1,8,0,2,0,4,2,0,9,7,1,1,6,0,0,1,1,1,0,7,14,0,0,3,0,brain
2,2,2,1,10,1,11,2,0,2,1,1,2,13,0,3,1,9,1,2,2,3,2,1,9,14,1,1,1,2,brain
3,2,2,3,12,3,14,2,2,1,1,1,2,12,1,2,1,12,2,3,3,3,2,2,11,14,3,1,1,2,brain
3,2,3,2,10,2,10,3,1,1,2,1,2,5,1,2,1,11,2,3,2,3,2,1,11,15,3,1,2,3,brain
1,1,2,3,13,1,8,1,3,1,4,6,1,15,1,1,1,9,1,1,1,1,0,1,7,13,1,0,8,0,brain
0,0,0,0,1,1,0,1,0,0,0,0,0,15,0,0,0,2,0,0,0,0,1,0,4,2,1,0,1,0,brain
3,2,3,2,9,2,8,3,1,1,1,1,2,3,1,4,1,8,1,3,3,2,3,1,8,11,3,1,1,4,brain
1,1,0,1,5,1,5,0,0,0,0,1,1,15,0,1,0,4,1,1,0,1,0,1,2,5,0,1,0,0,brain
1,1,2,1,8,1,9,1,1,1,1,1,1,11,0,1,1,9,1,1,1,1,1,1,8,12,1,1,1,2,brain
2,3,0,0,0,3,2,3,2,1,0,3,0,15,0,0,1,9,1,2,0,4,0,1,3,4,0,1,2,0,brain
1,0,0,0,5,0,5,1,1,0,3,1,0,12,1,0,0,6,0,0,0,1,0,0,9,13,1,0,1,0,brain
1,0,1,1,7,1,2,1,14,0,1,3,0,9,2,0,0,5,0,0,0,0,1,0,5,12,1,1,2,0,brain
2,1,1,1,5,2,4,2,0,1,0,0,1,15,0,3,1,6,1,2,2,1,1,1,6,9,1,2,0,0,brain
0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brain
0,0,0,0,1,0,0,0,0,0,0,1,0,11,1,0,0,4,0,0,0,0,0,0,6,2,0,0,0,0,brain
0,0,0,0,3,0,4,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,2,0,6,5,1,0,0,0,brain
2,2,1,1,4,1,3,2,0,1,0,0,2,15,0,1,1,5,1,2,2,2,1,1,6,7,2,1,0,1,brain
2,2,1,1,8,2,8,2,1,2,0,0,2,12,1,2,1,9,1,2,2,2,3,1,12,11,2,1,0,2,brain
0,0,0,0,3,0,3,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,3,5,0,0,0,0,brain
2,2,3,2,10,2,10,3,1,2,1,1,2,11,1,2,2,10,1,2,2,3,2,1,9,14,2,2,1,2,brain
2,2,2,2,8,1,12,1,3,1,0,2,1,15,2,2,1,10,1,2,1,2,2,1,11,15,1,0,1,0,brain
3,2,3,2,10,2,8,2,1,1,1,2,3,4,1,2,1,7,1,2,3,2,2,1,8,12,3,1,2,4,brain
4,4,4,4,10,5,11,6,1,1,1,1,4,7,1,3,1,9,2,4,4,4,2,2,2,15,3,2,1,4,brain
0,0,0,0,2,0,1,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,brain
0,0,0,0,1,0,2,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,2,5,0,0,0,0,brain
1,1,1,1,7,1,12,1,2,0,2,2,0,15,0,3,0,5,1,2,1,2,0,1,2,15,1,0,1,1,brain
1,1,1,0,4,1,5,1,1,0,0,1,0,15,1,0,0,7,1,1,1,1,0,1,7,9,1,0,1,1,brain
0,0,0,0,2,0,4,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,2,7,0,0,0,0,brain
0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,brain
2,2,1,1,5,2,8,2,0,1,0,2,2,15,0,1,1,9,1,1,3,1,1,2,5,9,1,1,1,3,brain
1,1,0,0,1,1,0,1,0,0,0,1,1,12,0,0,0,5,1,1,1,1,1,1,7,1,1,0,0,0,brain
0,0,1,0,4,0,6,0,0,0,0,0,0,15,0,1,0,2,0,0,0,0,0,0,1,7,0,0,0,1,brain
1,1,1,0,5,1,7,2,1,1,0,1,1,15,0,1,1,6,1,2,1,2,0,1,4,9,0,1,1,0,brain
2,2,2,1,5,2,8,2,2,0,1,1,2,15,1,3,1,6,2,2,1,2,1,3,4,11,2,0,2,1,brain
2,1,2,2,9,1,11,1,1,1,1,1,1,14,1,2,1,8,2,2,1,2,1,3,8,14,2,1,1,2,brain
0,0,1,0,5,0,2,1,0,0,0,0,0,15,0,0,0,3,0,0,1,0,0,0,2,5,0,0,0,0,brain
2,2,2,2,7,2,7,3,0,0,1,1,1,13,1,2,0,7,2,3,1,2,1,3,6,7,2,1,2,3,brain
1,2,2,2,7,1,2,1,0,1,0,0,2,15,0,0,1,6,1,1,2,2,3,1,11,5,1,1,0,1,brain
0,0,0,0,1,1,3,1,1,0,0,2,0,15,0,0,0,4,0,1,0,0,0,0,3,8,0,0,0,0,brain
1,1,0,0,2,0,4,1,0,0,0,1,0,14,0,0,0,3,1,1,1,1,1,1,1,7,1,0,0,0,brain
0,0,0,0,2,0,3,0,1,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,5,6,0,0,1,0,brain
1,0,1,0,6,0,5,1,3,1,4,0,1,13,6,0,0,8,0,1,1,0,1,0,13,13,0,1,3,0,brain
1,1,1,1,5,1,4,1,0,1,0,0,1,6,0,0,1,6,1,0,0,1,0,1,4,7,0,1,0,1,brain
3,2,4,2,3,2,4,3,2,1,2,2,2,2,2,3,1,3,1,3,3,3,3,1,3,10,3,1,2,3,brain
1,1,0,0,2,1,2,1,0,1,0,0,1,13,0,0,1,6,1,1,2,1,2,1,8,4,2,0,0,0,brain
4,3,4,3,15,4,14,4,0,1,2,1,3,4,3,4,1,14,2,4,3,4,2,2,12,15,3,1,1,3,brain
2,2,3,2,10,2,13,2,2,1,2,2,3,7,0,3,1,8,2,3,2,3,2,2,8,13,3,1,1,2,brain
0,0,0,0,5,0,4,0,0,0,0,1,0,12,1,0,0,6,0,0,1,1,0,0,9,8,0,0,1,0,brain
0,0,0,0,2,0,3,0,0,0,0,0,0,15,0,0,0,3,1,1,0,1,0,1,1,5,0,0,0,0,brain
1,0,0,0,3,0,2,1,0,0,0,0,0,15,1,0,0,4,0,0,0,0,1,1,5,4,1,0,0,0,brain
1,1,0,0,0,0,0,0,0,0,0,0,2,10,2,0,0,6,0,0,0,0,1,0,8,1,1,0,1,0,brain
1,1,0,0,2,0,3,1,0,0,0,1,1,15,0,0,0,6,1,1,2,1,2,1,8,7,1,0,1,1,brain
0,0,0,0,4,0,4,1,0,0,0,0,0,15,0,0,0,4,0,0,1,0,1,0,5,7,0,0,0,1,brain
0,0,0,0,3,0,1,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,brain
1,1,0,0,1,1,2,1,1,0,1,1,1,8,2,0,0,7,0,0,1,0,1,1,8,9,1,1,2,0,brain
3,3,2,2,10,3,11,3,1,2,1,1,3,13,1,2,1,8,2,3,3,3,4,2,6,13,3,2,1,2,brain
2,2,1,2,8,2,11,1,1,2,0,1,1,11,0,2,2,9,2,3,2,2,3,1,10,13,2,2,0,2,brain
0,1,0,0,3,0,6,0,2,1,0,1,1,11,4,0,1,6,0,0,2,1,0,0,7,11,0,1,2,0,brain
2,2,1,2,7,2,8,1,1,1,1,1,1,11,0,2,2,9,1,2,2,2,3,1,10,13,1,1,0,2,brain
0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,brain
1,1,0,2,5,2,6,1,2,1,0,1,1,13,1,1,1,7,1,1,1,1,2,1,10,8,1,1,1,1,brain
2,2,1,2,4,4,4,2,1,0,1,1,1,15,0,2,0,6,1,2,1,1,1,1,5,8,1,1,1,1,brain
0,0,0,0,2,0,0,0,0,0,1,0,0,14,0,0,0,4,0,0,0,0,0,0,6,7,0,0,1,0,brain
3,3,3,4,13,2,12,3,1,1,1,2,3,5,1,2,1,12,2,3,3,3,3,2,11,15,3,1,1,4,brain
0,0,0,0,1,0,1,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,1,0,5,4,0,0,0,0,brain
2,2,3,3,10,2,11,2,1,1,1,1,2,15,0,3,2,10,1,2,1,2,3,1,12,15,2,1,1,1,brain
0,0,3,2,11,1,4,1,0,0,1,0,0,15,0,1,0,2,0,1,0,0,0,0,0,7,0,0,0,0,brain
0,0,0,0,2,0,3,0,0,0,0,0,0,15,0,0,0,2,0,1,0,1,0,0,0,4,0,0,0,0,brain
3,2,3,3,2,2,2,3,0,1,1,1,2,3,1,3,1,2,1,3,3,2,3,1,2,8,3,1,1,4,brain
3,3,3,4,11,3,9,3,1,1,1,2,4,11,0,3,1,10,2,3,3,3,4,2,11,11,4,1,1,4,brain
0,0,1,0,6,0,3,1,0,0,0,0,0,15,0,1,0,4,0,0,1,0,0,0,6,6,0,0,0,1,brain
3,3,3,2,9,2,8,3,2,1,1,1,2,3,1,3,1,9,1,3,3,2,4,1,7,12,3,1,1,4,brain
0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,brain
1,1,0,1,10,1,4,1,0,0,1,1,1,13,0,0,0,8,0,0,1,0,2,0,10,13,1,1,2,1,brain
2,1,0,0,6,0,9,1,1,1,0,2,2,15,1,1,1,9,1,2,1,2,3,1,11,15,2,1,1,3,brain
0,0,0,0,5,0,5,0,7,0,2,2,1,6,1,0,0,6,0,0,1,0,0,0,6,9,1,0,2,0,brain
3,3,3,3,11,3,10,3,1,1,1,1,3,14,1,1,1,11,2,2,4,2,2,2,11,10,3,1,1,3,brain
5,4,5,4,14,4,11,5,1,2,1,1,5,4,2,5,2,14,2,5,5,4,5,2,15,13,5,1,2,5,brain
1,2,1,3,11,2,10,1,2,1,3,4,1,8,2,1,1,10,1,1,2,2,2,2,11,13,2,0,3,2,brain
3,3,3,4,9,4,9,3,2,1,2,2,3,1,1,3,1,6,1,3,2,3,2,1,5,9,3,1,1,3,brain
2,1,1,1,4,1,5,2,0,0,0,0,1,1,1,1,0,5,0,2,2,2,1,0,5,5,2,0,0,1,brain
2,1,2,1,5,1,9,2,1,1,0,1,1,15,0,2,1,6,1,1,1,1,1,1,5,12,2,1,1,1,brain
1,1,2,2,10,1,9,1,1,1,2,15,1,5,1,1,1,6,0,0,1,0,0,0,3,13,1,0,9,3,brain
1,0,2,1,4,0,3,0,0,0,0,0,0,12,0,1,0,8,0,0,1,0,0,1,6,5,1,0,2,0,brain
0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,5,2,0,0,1,0,brain
1,1,0,0,2,0,3,1,0,0,0,1,1,15,0,0,0,5,1,0,1,0,1,1,6,8,0,0,1,1,brain
2,3,2,1,8,1,9,1,2,1,1,1,3,14,2,1,1,11,2,1,3,3,4,1,14,13,3,0,1,2,brain
3,3,3,2,12,3,13,3,1,1,3,2,3,6,1,3,2,12,2,3,3,3,2,2,10,14,2,1,2,4,brain
0,0,0,0,4,0,8,0,1,0,0,1,0,15,1,1,0,6,1,0,1,0,0,0,8,15,1,0,1,1,brain
0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,ewer
1,1,1,1,12,2,9,1,1,1,2,1,0,14,1,2,1,9,1,2,1,2,2,1,12,15,0,1,1,0,ewer
1,0,1,0,4,0,7,0,0,0,0,1,0,15,1,2,0,6,1,2,2,1,0,1,5,11,0,0,1,1,ewer
0,1,0,0,6,0,7,0,2,0,0,2,0,15,1,0,0,5,1,0,2,0,0,1,3,13,0,0,1,1,ewer
1,1,1,1,12,1,12,1,2,1,1,2,2,15,1,1,0,9,1,1,1,1,3,1,13,15,2,0,1,2,ewer
0,0,0,0,3,0,7,0,0,0,0,0,1,15,2,0,0,4,0,0,0,0,1,1,4,9,1,0,1,0,ewer
2,2,2,2,10,2,8,2,1,1,1,1,1,15,1,2,1,10,1,1,2,1,2,2,7,15,2,1,1,2,ewer
3,3,2,2,11,2,14,2,3,1,2,2,4,5,1,4,2,13,2,3,5,2,2,2,11,15,3,1,2,4,ewer
0,0,0,0,1,0,2,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,ewer
1,1,2,3,12,2,12,1,0,1,1,1,0,15,3,2,1,10,1,3,0,1,1,2,5,11,1,1,2,0,ewer
1,1,0,2,10,1,6,0,0,1,1,0,1,15,2,1,1,10,1,1,1,1,0,1,4,11,1,0,2,1,ewer
2,1,1,2,12,2,11,2,1,1,1,2,1,15,2,2,1,12,1,2,2,2,1,1,6,15,1,1,1,2,ewer
0,0,0,0,4,0,2,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,ewer
2,2,4,3,11,3,15,2,1,1,1,1,1,15,2,4,1,11,2,1,2,1,2,1,9,15,2,1,2,2,ewer
3,3,3,4,9,3,8,2,0,1,0,1,4,13,2,2,1,8,2,2,2,2,7,2,14,13,4,1,1,2,ewer
3,3,3,3,9,2,12,3,3,1,2,2,3,13,2,2,1,9,2,3,2,3,2,2,8,15,2,1,2,0,ewer
0,0,0,0,6,0,10,0,2,0,0,1,1,15,2,1,0,5,1,0,0,0,2,1,10,12,1,0,1,0,ewer
1,1,2,2,10,1,10,1,1,1,2,1,2,14,1,2,1,7,1,1,1,2,3,1,7,14,3,0,1,0,ewer
1,2,1,0,7,1,11,0,3,1,2,2,2,4,2,1,1,9,1,0,1,2,2,1,9,13,2,0,1,1,ewer
0,0,1,0,4,0,5,1,2,0,0,2,0,15,0,0,0,4,0,0,1,0,0,0,2,10,0,0,1,1,ewer
3,3,3,3,12,3,14,3,2,1,1,2,3,12,2,4,1,12,2,4,2,4,4,2,11,15,2,1,1,2,ewer
1,1,2,2,9,1,9,1,1,1,1,2,0,15,0,2,1,10,1,1,1,2,0,1,5,12,0,1,1,0,ewer
2,2,4,3,10,2,10,2,2,1,2,1,2,15,1,3,1,10,2,2,4,2,2,1,10,15,2,1,2,4,ewer
3,2,3,3,13,2,13,3,1,1,1,1,2,15,2,3,1,12,1,3,2,3,1,1,5,15,1,1,2,2,ewer
0,0,0,0,1,0,2,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,ewer
1,1,0,1,7,2,6,2,0,0,1,2,0,15,3,1,0,6,1,2,0,1,0,1,5,9,0,1,2,0,ewer
0,0,1,0,3,0,7,0,1,0,0,0,0,15,0,1,0,3,0,1,0,1,0,0,1,13,0,0,0,0,ewer
2,2,2,3,11,2,14,2,3,1,3,3,2,9,3,2,1,10,2,2,2,2,2,1,8,15,1,1,3,2,ewer
0,0,0,0,2,0,6,0,0,0,0,2,0,15,0,0,0,1,0,0,0,0,0,0,2,8,0,0,0,0,ewer
2,3,3,2,9,3,9,3,1,1,1,1,3,11,1,2,1,10,2,2,1,3,1,2,9,15,2,1,1,1,ewer
1,1,1,0,5,0,8,1,2,0,1,1,1,11,1,3,0,7,1,2,0,1,3,1,12,9,2,1,1,1,ewer
0,0,0,0,4,0,5,0,0,0,1,0,0,15,1,0,0,3,0,0,0,0,0,0,4,11,0,0,0,1,ewer
3,3,3,4,12,3,12,3,2,1,1,2,3,10,1,4,2,12,2,3,3,3,3,2,7,15,3,1,2,3,ewer
0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,ewer
1,1,3,3,10,1,6,1,0,0,2,2,1,14,1,0,0,5,1,0,2,0,1,1,12,8,1,0,2,2,ewer
1,0,0,0,1,0,2,0,0,0,0,0,1,13,2,0,0,5,0,1,1,0,1,0,8,5,1,0,1,1,ewer
2,1,2,2,7,2,6,2,2,0,1,1,2,13,1,1,1,7,1,1,2,1,1,1,3,10,2,1,1,2,ewer
1,1,0,0,2,0,9,0,3,0,0,2,1,0,1,1,0,9,1,1,1,2,0,1,0,13,2,0,1,0,ewer
2,1,4,2,10,1,11,2,1,1,1,1,1,15,1,3,0,6,1,2,0,2,1,1,7,15,1,1,1,0,ewer
3,2,2,3,11,2,10,2,1,1,1,1,2,10,1,2,1,10,2,2,3,2,4,2,9,15,3,0,1,3,ewer
2,3,2,2,7,2,6,2,1,0,0,1,3,1,1,2,0,8,1,1,3,3,2,1,8,11,3,0,1,2,ewer
2,2,3,3,14,2,15,3,3,1,2,2,1,1,4,3,1,13,2,3,1,3,0,1,8,15,1,1,2,1,ewer
4,4,4,2,12,3,12,4,1,1,0,1,5,9,1,3,1,13,2,4,5,4,4,2,15,11,4,1,1,4,ewer
2,2,3,3,7,2,8,2,0,1,1,1,2,15,0,2,1,8,1,2,1,2,1,1,10,8,1,1,1,0,ewer
0,0,0,1,5,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,ewer
1,1,2,1,7,2,7,1,1,0,1,1,0,5,2,1,0,7,1,1,0,0,1,0,10,15,0,1,1,0,ewer
0,0,0,0,7,0,2,0,0,0,0,0,0,15,1,0,0,2,0,0,0,0,0,0,4,6,0,0,0,0,ewer
0,0,0,0,1,0,2,0,0,0,0,1,1,15,1,0,0,3,0,0,0,0,0,1,3,3,0,0,0,0,ewer
0,0,0,0,1,0,6,0,1,0,0,0,0,15,0,1,0,2,0,0,1,0,0,0,2,10,0,0,0,1,ewer
2,2,2,2,12,2,10,2,1,1,1,2,2,5,1,2,1,10,1,2,1,1,1,1,8,15,2,1,2,1,ewer
0,0,0,0,4,0,2,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,4,5,0,0,0,0,ewer
0,0,1,1,8,1,3,1,0,0,0,0,0,15,4,0,0,4,0,0,0,0,0,0,5,6,0,0,0,0,ewer
1,0,0,0,2,0,7,0,2,0,1,1,1,15,1,1,0,6,0,1,0,0,1,1,10,15,1,0,1,0,ewer
0,0,0,0,3,0,3,0,0,0,0,0,0,15,1,0,0,4,0,0,1,0,0,0,3,5,0,0,0,0,ewer
0,0,0,0,1,0,2,0,3,0,1,1,0,15,0,0,0,2,0,0,0,0,0,0,3,7,0,0,1,0,ewer
0,0,1,0,4,0,6,0,2,0,2,1,0,15,1,1,0,4,0,0,0,0,0,0,4,12,0,0,1,1,ewer
0,0,0,0,3,0,4,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,6,5,0,0,0,0,ewer
2,2,4,4,11,2,12,2,1,1,2,7,2,7,1,3,1,10,1,2,2,2,0,2,8,15,2,1,4,3,ewer
1,1,2,3,10,2,11,1,0,1,2,1,1,9,4,3,1,9,1,2,1,2,1,1,8,14,1,1,2,2,ewer
3,3,5,4,13,4,11,3,1,1,1,1,2,15,1,2,1,11,2,2,2,2,2,2,11,11,2,1,1,2,ewer
0,0,1,1,6,0,5,1,0,0,2,0,0,15,0,0,0,4,1,0,0,0,2,1,8,10,0,0,1,0,ewer
2,1,2,2,12,2,15,3,2,1,2,2,1,5,2,1,1,10,1,1,2,1,4,1,10,15,2,1,2,2,ewer
0,0,1,0,5,0,0,0,0,0,1,0,0,15,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,ewer
1,0,2,2,8,1,3,1,0,0,2,0,1,9,1,0,0,5,0,0,1,0,2,1,11,7,2,0,1,1,ewer
2,1,2,2,13,2,13,1,0,1,1,1,1,8,1,2,1,11,1,1,1,1,1,1,13,15,3,0,1,1,ewer
0,0,2,0,2,0,4,0,2,0,2,1,0,15,0,0,0,2,0,0,0,0,0,0,3,9,0,0,0,0,ewer
1,1,0,1,1,0,12,0,1,0,0,0,3,13,0,5,1,6,1,2,1,1,2,1,11,15,2,0,0,0,ewer
0,0,0,0,3,0,1,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,2,4,0,0,0,0,ewer
3,3,5,4,13,4,14,4,1,1,2,1,3,11,2,4,1,11,2,3,2,3,2,2,8,14,2,2,1,2,ewer
2,1,3,1,9,1,15,1,3,0,0,4,0,9,2,4,1,10,1,4,1,2,2,1,13,14,1,1,3,1,ewer
0,0,0,0,2,0,2,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,1,0,2,4,0,0,0,0,ewer
3,3,3,3,10,3,10,3,1,1,1,2,3,7,3,3,1,12,2,3,2,3,3,2,11,14,3,1,2,1,ewer
3,2,1,2,11,2,12,2,1,1,2,1,1,8,1,2,1,13,2,3,2,3,1,2,10,14,2,1,1,2,ewer
0,0,0,0,5,0,3,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,1,0,1,8,0,0,0,0,ewer
1,1,0,0,9,0,7,1,2,1,3,2,1,15,3,0,0,8,1,0,1,1,1,1,6,15,1,1,2,1,ewer
2,2,2,3,13,2,14,2,2,1,2,2,2,12,2,3,1,11,2,3,1,3,2,1,10,15,2,1,3,2,ewer
2,1,0,1,3,1,3,0,0,0,0,1,1,15,2,0,0,5,2,2,1,1,4,2,7,3,2,0,1,0,ewer
0,0,0,0,7,0,4,0,1,0,1,1,0,15,1,1,0,4,0,0,0,0,0,0,4,9,0,0,0,0,ewer
0,0,0,0,2,0,3,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,3,9,0,0,0,0,ewer
0,0,0,0,1,0,1,0,1,0,1,1,0,15,1,0,0,2,0,0,0,0,0,0,2,6,0,0,1,1,ewer
0,0,0,0,4,0,4,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,2,7,0,0,0,0,ewer
3,4,3,5,13,4,13,3,2,1,2,2,3,11,2,3,2,13,2,3,4,4,4,2,10,12,3,2,2,3,ewer
0,0,0,0,3,0,5,0,4,0,2,4,0,15,1,0,0,5,0,0,0,0,0,0,5,15,0,0,3,0,ewer
0,0,0,0,2,0,6,0,0,0,0,1,1,8,0,0,0,4,1,0,0,0,0,1,12,14,1,0,0,1,ewer
0,0,1,1,3,0,4,0,1,0,2,1,0,15,0,0,0,4,1,1,1,0,2,1,8,11,1,0,1,0,ewer
0,0,0,0,4,0,3,0,0,0,0,1,0,15,0,0,0,4,0,0,0,0,1,0,8,7,0,0,1,0,buddha
0,0,0,0,2,0,3,0,0,0,0,0,0,9,0,0,0,2,0,1,0,1,0,0,9,5,0,0,0,0,buddha
1,1,1,0,3,0,8,1,0,0,0,1,2,15,1,1,0,6,1,1,1,0,1,1,6,15,3,0,1,1,buddha
2,2,2,2,12,2,10,2,1,1,2,3,1,15,2,2,1,12,1,2,1,2,0,1,3,15,1,1,2,1,buddha
2,1,2,2,12,1,12,1,2,1,1,3,2,8,1,1,1,11,1,1,3,1,3,1,13,15,2,1,2,3,buddha
