@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.JpegCoefficientFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CorrelationAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 19'

@attribute 'Histogram of JPEG Coefficients150' numeric
@attribute 'Histogram of JPEG Coefficients142' numeric
@attribute 'Histogram of JPEG Coefficients86' numeric
@attribute 'Histogram of JPEG Coefficients16' numeric
@attribute 'Histogram of JPEG Coefficients24' numeric
@attribute 'Histogram of JPEG Coefficients78' numeric
@attribute 'Histogram of JPEG Coefficients93' numeric
@attribute 'Histogram of JPEG Coefficients157' numeric
@attribute 'Histogram of JPEG Coefficients70' numeric
@attribute 'Histogram of JPEG Coefficients158' numeric
@attribute 'Histogram of JPEG Coefficients96' numeric
@attribute 'Histogram of JPEG Coefficients85' numeric
@attribute 'Histogram of JPEG Coefficients94' numeric
@attribute 'Histogram of JPEG Coefficients149' numeric
@attribute 'Histogram of JPEG Coefficients88' numeric
@attribute 'Histogram of JPEG Coefficients134' numeric
@attribute 'Histogram of JPEG Coefficients152' numeric
@attribute 'Histogram of JPEG Coefficients1' numeric
@attribute 'Histogram of JPEG Coefficients160' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
24,37,13,255,248,20,10,19,33,23,49,11,14,22,48,52,53,70,44,airplanes
22,30,25,231,221,26,15,13,100,20,40,14,21,19,49,114,30,237,29,airplanes
14,25,13,255,250,24,14,13,46,18,48,9,7,9,70,59,42,51,44,airplanes
5,13,5,62,68,9,5,3,57,5,6,4,3,5,10,58,18,255,10,airplanes
5,8,6,29,29,10,2,2,57,4,11,3,3,3,8,50,9,150,8,airplanes
25,34,20,255,252,23,16,19,30,26,56,15,20,18,79,46,66,35,37,airplanes
22,33,17,178,175,27,16,14,72,21,34,15,19,21,64,77,53,150,32,airplanes
8,14,9,66,71,12,6,5,68,10,18,7,6,7,19,58,10,218,13,airplanes
13,20,10,255,227,16,8,15,24,14,42,8,10,10,42,42,71,34,35,airplanes
15,31,6,245,255,14,4,10,29,15,69,7,7,14,75,75,90,31,69,airplanes
25,33,20,244,255,27,16,17,84,19,38,15,18,15,55,96,60,134,35,airplanes
23,30,21,255,238,24,7,8,66,17,59,11,18,16,42,65,46,138,40,airplanes
15,23,19,152,131,16,7,9,70,14,45,12,12,12,36,83,48,178,50,airplanes
22,35,24,195,194,22,15,13,88,22,32,15,17,13,33,89,19,218,16,airplanes
15,22,14,195,178,24,10,11,83,16,27,13,14,10,48,78,15,255,10,airplanes
17,30,18,255,241,25,17,16,81,15,37,9,19,17,42,82,45,151,34,airplanes
4,9,7,172,177,9,3,2,50,3,15,5,3,3,13,47,14,178,13,airplanes
5,10,7,213,194,9,5,3,50,4,13,5,6,5,12,48,12,177,11,airplanes
12,21,12,125,106,17,10,17,89,15,24,12,8,12,28,90,33,247,23,airplanes
6,11,4,210,255,8,2,2,42,5,13,3,2,4,18,44,12,155,8,airplanes
8,11,8,56,52,10,3,2,58,6,13,4,3,4,14,59,15,181,18,airplanes
34,46,25,213,181,26,12,20,61,29,37,13,18,21,49,92,30,163,27,airplanes
23,26,16,255,227,24,12,18,35,24,32,8,15,17,54,46,67,35,30,airplanes
6,14,3,242,255,8,2,6,49,5,35,3,3,7,38,48,34,163,25,airplanes
4,7,8,197,255,7,2,4,63,4,6,3,5,3,10,60,9,203,4,airplanes
22,27,17,209,221,21,12,12,83,13,25,11,15,18,39,96,36,185,31,airplanes
15,27,11,228,255,14,9,10,19,11,35,8,12,8,47,28,48,8,44,airplanes
6,9,7,61,64,10,5,4,65,3,21,6,3,6,14,68,15,243,20,airplanes
7,11,6,84,109,9,3,3,54,7,11,4,8,5,12,61,16,171,19,airplanes
23,40,15,255,239,22,9,14,66,21,44,14,9,18,48,81,60,123,45,airplanes
7,15,4,181,208,6,4,5,62,7,21,5,3,6,28,69,23,255,19,airplanes
16,24,18,209,255,23,17,13,80,21,46,11,18,12,72,68,75,95,49,airplanes
20,27,17,86,77,17,11,12,126,8,32,9,11,14,25,139,30,228,36,airplanes
13,18,13,127,117,15,8,8,76,8,22,8,10,11,23,85,33,255,22,airplanes
22,37,21,176,192,31,9,14,82,20,32,11,17,13,71,94,68,167,27,airplanes
13,31,8,240,255,10,6,10,20,20,45,5,8,10,43,41,60,28,57,airplanes
11,15,13,250,255,27,9,13,60,11,54,13,15,10,75,42,61,39,39,airplanes
24,39,16,191,235,23,15,16,91,16,38,13,16,17,39,104,38,85,38,airplanes
5,10,7,71,79,13,4,3,56,4,7,5,6,3,14,50,9,255,4,airplanes
14,21,13,255,224,25,14,10,65,14,40,13,18,16,57,66,50,95,33,airplanes
22,33,14,241,255,19,7,11,48,15,55,12,10,18,56,54,50,37,52,airplanes
6,15,3,199,226,3,1,4,40,5,2,2,2,7,2,48,14,178,8,airplanes
9,12,9,116,94,12,6,4,55,6,15,7,7,6,15,52,10,255,14,airplanes
28,36,18,255,236,34,18,15,109,29,50,21,19,20,66,121,57,163,33,airplanes
9,11,8,255,228,10,7,6,64,6,16,6,5,7,30,53,42,245,17,airplanes
4,5,3,55,58,6,2,1,50,2,8,3,2,1,6,48,7,201,7,airplanes
20,26,12,255,227,24,5,8,34,21,27,9,11,15,34,51,42,45,33,airplanes
3,5,3,222,249,7,3,2,51,2,4,4,3,3,8,54,8,208,4,airplanes
8,15,3,247,255,8,4,6,28,7,27,6,4,10,32,52,43,83,33,airplanes
16,33,16,214,255,25,14,8,41,19,46,13,15,13,49,38,55,90,48,airplanes
32,42,28,179,136,37,23,28,124,31,17,18,24,25,30,127,24,180,20,airplanes
8,13,8,51,45,10,5,3,86,6,19,4,7,5,13,78,19,209,23,airplanes
3,10,7,203,255,8,1,2,49,2,13,3,3,4,12,47,10,132,11,airplanes
21,35,16,199,159,26,10,11,61,21,36,11,19,14,44,74,55,79,33,airplanes
15,23,8,255,213,12,4,7,13,18,43,4,8,6,49,23,39,14,32,airplanes
12,16,14,245,224,18,6,4,74,10,40,10,10,5,50,77,38,205,37,airplanes
11,21,7,36,53,10,6,5,83,11,21,8,4,8,19,97,26,153,29,airplanes
14,27,13,255,253,18,10,13,70,18,49,11,16,14,71,86,72,59,51,airplanes
4,7,5,221,220,7,2,2,43,2,16,3,4,3,11,42,12,212,18,airplanes
25,26,21,221,165,21,11,11,72,19,29,14,17,14,22,86,33,217,27,airplanes
21,27,12,255,243,19,8,10,49,12,51,9,10,12,55,79,46,66,41,airplanes
4,10,5,218,238,9,3,3,50,4,15,4,2,6,16,50,12,145,12,airplanes
6,11,7,69,85,7,4,3,62,6,15,5,4,5,12,75,9,255,11,airplanes
1,4,4,191,205,6,2,0,55,1,10,3,1,2,6,48,4,173,7,airplanes
8,9,7,158,211,13,5,3,63,5,10,4,4,4,20,73,20,184,16,airplanes
6,6,4,65,82,6,3,3,48,4,15,3,3,5,17,51,13,240,8,airplanes
11,15,11,155,157,15,7,7,62,14,27,5,8,11,28,63,18,218,14,airplanes
6,15,5,101,90,9,6,5,72,7,10,7,3,7,10,72,12,255,5,airplanes
15,17,16,130,134,19,10,11,79,11,20,10,13,9,24,58,19,190,13,airplanes
17,22,16,255,242,16,12,14,73,17,53,10,11,11,43,67,43,93,48,airplanes
13,20,11,215,241,20,13,8,68,12,22,14,11,9,52,64,46,64,17,airplanes
28,45,30,214,171,41,21,18,94,22,37,16,24,20,30,122,24,153,31,airplanes
9,13,10,61,48,11,3,5,86,6,20,5,5,9,14,79,14,219,19,airplanes
15,21,14,239,255,25,9,9,81,20,31,10,8,10,32,74,19,191,19,airplanes
29,45,21,255,238,25,8,14,59,28,48,10,14,15,94,78,65,164,51,airplanes
7,8,4,139,140,9,3,4,60,5,15,4,5,5,18,58,25,207,14,airplanes
9,17,7,208,198,11,5,9,68,10,9,6,5,10,10,87,15,255,11,airplanes
8,16,12,63,58,17,5,5,79,6,15,10,5,8,25,76,22,206,11,airplanes
27,38,19,169,172,33,9,22,61,36,31,11,14,18,43,81,49,117,25,airplanes
5,9,5,246,234,7,4,3,60,3,14,6,3,6,25,53,14,171,10,airplanes
14,21,16,255,228,20,8,14,91,11,21,11,14,10,33,81,23,133,6,airplanes
11,25,11,234,247,18,9,10,23,16,35,9,8,10,66,25,61,34,40,airplanes
29,40,21,172,120,26,8,19,134,17,28,18,16,16,35,133,40,200,25,airplanes
13,16,6,255,207,11,5,9,23,14,39,6,7,8,33,45,32,85,37,airplanes
16,27,16,255,227,26,13,12,76,16,20,13,10,20,49,83,57,139,35,airplanes
26,34,14,210,255,25,9,19,56,25,55,12,14,13,58,71,53,58,57,airplanes
10,16,11,243,204,15,7,9,64,6,11,6,7,8,25,75,28,150,12,airplanes
4,8,6,40,52,7,3,3,51,3,11,4,3,4,8,48,7,234,8,airplanes
20,33,17,219,255,26,10,16,68,20,54,13,13,16,71,63,71,57,42,airplanes
28,47,21,255,239,32,14,14,63,25,46,12,14,17,47,83,74,31,71,airplanes
9,14,9,70,62,12,4,4,100,6,23,6,5,5,21,67,16,251,18,airplanes
14,14,7,167,163,18,3,4,61,10,27,4,6,9,29,61,14,221,11,airplanes
15,22,9,120,112,17,7,7,67,7,33,7,6,12,32,77,32,255,29,airplanes
20,23,18,255,197,23,9,10,65,17,76,10,8,9,58,62,59,69,56,airplanes
25,41,17,246,241,28,14,15,106,26,23,11,13,21,38,124,59,132,41,airplanes
17,33,12,244,255,22,14,12,74,14,59,13,15,14,60,75,69,142,72,airplanes
12,24,12,233,255,14,10,11,77,10,31,8,10,12,39,82,44,121,28,airplanes
7,9,8,174,255,13,5,3,62,5,18,5,7,3,18,63,13,127,10,airplanes
9,17,14,246,221,15,8,7,63,10,19,10,8,9,37,57,19,237,11,airplanes
12,21,5,254,255,14,6,11,62,11,7,8,5,16,27,73,53,148,23,airplanes
17,28,12,151,116,21,12,11,87,14,15,16,9,16,47,103,63,98,20,airplanes
3,4,6,80,90,8,4,3,48,4,12,7,4,7,17,42,13,166,8,airplanes
15,30,13,233,220,20,11,8,70,14,41,10,11,6,47,72,44,102,37,airplanes
13,15,17,125,108,19,11,7,69,13,19,10,12,11,23,61,20,255,18,airplanes
37,58,40,195,153,31,15,26,108,35,27,18,28,27,39,95,49,138,27,airplanes
32,52,17,218,211,32,12,16,86,34,41,18,19,20,38,107,50,166,43,airplanes
21,29,20,199,195,26,13,11,90,20,40,15,20,11,47,104,40,172,26,airplanes
23,35,17,255,245,23,13,11,43,18,42,12,16,13,54,59,64,44,43,airplanes
18,37,22,147,137,33,14,13,92,15,34,11,19,16,29,106,38,138,42,airplanes
19,32,15,157,126,19,10,10,77,11,28,12,10,15,39,75,53,190,35,airplanes
31,37,26,242,255,29,14,17,78,24,64,16,20,10,43,100,36,141,52,airplanes
20,36,14,229,255,29,17,16,66,17,41,17,24,17,81,52,71,27,36,airplanes
4,10,5,120,147,7,2,2,52,4,8,3,2,3,11,54,6,225,7,airplanes
14,28,14,231,255,25,11,11,73,14,39,10,24,10,57,77,55,51,33,airplanes
14,24,6,205,240,9,4,11,62,12,11,5,5,14,14,84,29,211,12,airplanes
10,21,9,101,90,16,9,6,63,10,31,10,7,8,28,73,48,177,42,airplanes
7,12,5,174,169,9,4,4,55,5,8,4,4,7,25,52,21,150,7,airplanes
7,11,5,64,100,7,2,3,71,5,9,5,4,5,14,67,15,187,7,airplanes
6,11,5,35,37,8,2,4,55,6,16,3,4,5,11,60,18,149,21,airplanes
9,11,8,72,87,14,6,7,55,10,10,5,6,6,12,51,9,216,6,airplanes
1,4,2,188,200,3,1,1,43,2,5,2,2,1,5,40,3,180,5,airplanes
7,14,8,140,133,13,7,8,69,8,11,9,5,8,14,73,16,228,10,airplanes
17,33,11,193,255,20,8,12,78,11,23,10,13,10,66,90,60,123,28,airplanes
17,26,17,252,255,27,11,13,71,17,46,11,16,19,51,63,70,40,58,airplanes
13,14,11,255,223,11,9,11,61,8,20,10,9,12,27,67,29,175,26,airplanes
21,29,15,255,218,20,10,11,40,21,37,9,14,17,47,55,62,69,37,airplanes
33,45,21,215,157,30,11,17,74,25,32,15,19,18,42,104,59,200,41,airplanes
17,32,18,255,251,23,13,18,79,14,34,11,13,13,89,83,81,104,29,airplanes
11,29,10,99,94,15,7,9,67,10,29,7,8,14,62,72,36,107,21,airplanes
16,15,13,255,178,18,7,5,64,7,57,8,11,9,86,60,105,176,58,airplanes
21,29,14,203,255,21,9,12,70,17,24,6,9,16,35,89,51,129,41,airplanes
17,26,20,255,229,28,10,16,48,15,43,7,20,13,64,59,69,42,54,airplanes
4,8,6,34,61,7,2,3,54,4,16,4,1,5,14,56,18,167,17,airplanes
24,31,24,117,83,36,15,8,125,17,51,22,19,20,75,112,52,150,28,airplanes
7,12,11,213,255,16,10,5,78,5,23,11,7,9,32,59,14,107,12,airplanes
12,21,15,170,147,18,5,11,66,14,27,10,9,17,58,63,64,159,36,airplanes
4,11,7,132,148,7,3,2,56,3,9,4,4,3,19,64,16,198,14,airplanes
17,36,17,255,225,32,21,22,87,17,35,13,16,19,41,95,39,73,36,airplanes
22,40,24,206,214,37,16,17,96,26,37,16,22,22,57,94,51,65,30,airplanes
20,31,21,218,239,33,14,16,52,20,37,18,18,17,65,57,77,40,21,airplanes
8,11,6,188,223,8,4,7,56,5,14,6,3,7,21,68,34,121,28,airplanes
7,16,9,65,70,10,4,4,74,7,19,7,5,7,15,68,10,220,16,airplanes
10,14,10,102,85,16,4,6,56,10,5,6,9,9,9,58,8,177,12,airplanes
6,12,7,240,255,6,3,5,45,6,10,4,3,5,18,48,21,104,13,airplanes
14,28,11,223,255,17,4,11,23,15,49,4,8,10,48,52,47,38,54,airplanes
10,23,8,191,255,19,5,9,33,10,61,8,7,11,65,38,65,15,46,airplanes
21,23,9,233,242,12,4,10,28,14,41,7,4,14,51,44,55,49,45,airplanes
18,20,15,230,255,19,9,10,75,12,14,6,12,10,30,76,30,85,19,airplanes
25,38,14,239,255,21,7,11,54,18,45,10,13,15,44,77,28,170,39,airplanes
19,33,26,215,255,28,12,13,51,24,44,14,19,10,47,47,37,126,36,airplanes
19,32,26,186,188,28,15,15,108,13,52,16,14,17,62,86,30,113,29,airplanes
16,35,16,223,255,29,10,15,64,19,39,11,12,20,49,69,68,83,52,airplanes
12,18,9,96,100,11,6,7,65,7,19,10,4,11,28,66,50,255,26,airplanes
25,32,16,246,255,29,14,13,66,24,40,13,15,20,42,86,51,114,27,airplanes
18,37,17,255,247,21,12,17,71,24,37,10,15,11,55,91,42,103,34,airplanes
39,46,24,227,255,35,25,20,63,32,23,15,28,20,36,75,28,71,29,airplanes
6,13,4,104,84,7,4,4,52,4,14,3,2,5,9,53,10,255,12,airplanes
18,33,12,236,233,25,19,19,91,19,34,15,19,15,61,83,50,45,30,airplanes
9,10,10,226,210,13,6,7,66,10,35,10,6,9,32,69,21,230,20,airplanes
28,37,27,245,255,26,11,10,109,20,51,12,17,14,39,141,91,112,59,airplanes
19,35,19,255,251,20,16,12,72,17,33,16,17,17,56,83,65,105,40,airplanes
26,28,16,248,243,20,12,15,39,21,54,14,13,16,59,45,68,44,53,airplanes
12,26,12,255,228,23,9,9,61,11,37,8,14,7,71,66,47,78,28,airplanes
17,30,18,255,248,24,7,7,71,18,50,8,13,10,67,86,43,100,27,airplanes
18,28,14,130,131,25,13,16,78,17,26,13,9,14,49,91,42,80,23,airplanes
11,12,8,213,255,14,7,9,73,9,26,8,10,9,28,74,29,245,26,airplanes
5,11,11,207,255,14,6,3,56,6,37,6,5,6,48,55,56,109,43,airplanes
16,26,26,241,255,36,17,9,59,17,47,19,25,15,65,66,67,55,52,airplanes
15,27,13,210,211,15,14,11,71,15,18,15,12,13,29,81,37,203,11,airplanes
27,42,37,249,228,41,23,20,86,31,32,20,27,26,55,93,50,113,36,airplanes
19,36,18,254,225,31,6,12,83,20,68,21,12,16,80,89,46,169,46,airplanes
12,22,14,233,255,23,8,6,100,11,31,9,11,7,26,85,20,145,21,airplanes
12,26,14,211,255,21,9,9,63,10,18,12,16,8,45,68,45,56,26,airplanes
23,30,15,227,255,23,11,14,48,26,27,11,16,10,46,48,63,51,40,airplanes
17,33,29,254,255,37,18,16,108,26,42,16,25,18,66,79,40,96,25,airplanes
3,7,3,65,82,7,1,1,42,2,9,2,2,3,7,42,7,209,9,airplanes
14,24,15,212,231,16,8,11,46,16,43,11,12,14,45,52,58,52,43,airplanes
23,40,11,218,255,19,7,12,61,29,31,9,12,14,39,89,49,133,35,airplanes
11,15,7,127,137,13,6,8,69,7,13,5,6,9,20,69,28,255,11,airplanes
25,41,21,152,163,21,6,13,119,27,35,12,7,30,39,150,95,179,66,airplanes
12,19,9,72,78,16,7,9,89,13,27,11,5,13,20,86,23,224,33,airplanes
16,40,17,218,176,20,9,13,87,21,32,10,18,15,40,103,20,150,28,airplanes
11,12,8,195,234,13,6,4,50,7,16,6,6,6,18,51,17,198,16,airplanes
22,26,24,185,255,47,13,11,144,14,78,14,25,13,91,83,53,108,39,airplanes
8,15,10,132,124,13,9,7,71,8,14,8,9,6,17,72,18,255,14,airplanes
23,34,15,250,248,34,16,12,61,19,42,16,16,18,55,62,69,24,30,airplanes
32,41,26,233,255,40,18,18,94,26,57,20,19,20,34,114,31,180,24,airplanes
6,8,7,147,157,7,4,2,68,5,15,3,4,4,12,58,7,235,9,airplanes
22,24,13,255,212,20,8,13,105,16,44,12,11,13,39,91,39,220,27,airplanes
6,11,4,190,205,9,5,3,58,6,10,3,5,3,18,64,18,215,14,airplanes
22,33,26,214,255,31,12,15,98,20,55,12,17,18,48,119,38,195,37,airplanes
18,31,15,232,255,29,15,11,80,13,37,11,16,16,69,78,63,76,40,airplanes
10,21,10,223,252,19,9,10,54,12,43,11,7,8,65,48,60,49,23,airplanes
11,15,10,215,254,19,8,6,79,8,28,6,10,9,29,71,25,46,16,airplanes
5,14,7,239,255,9,3,6,51,7,17,5,3,6,15,50,15,181,12,airplanes
27,35,16,190,255,28,11,18,75,28,72,11,18,20,71,104,77,96,60,airplanes
10,17,12,142,159,18,7,6,84,7,16,8,8,7,20,79,20,245,15,airplanes
25,34,17,240,255,26,8,14,35,25,44,9,17,12,38,45,36,47,60,airplanes
7,10,6,232,239,10,4,4,53,4,9,5,5,9,18,55,28,162,12,airplanes
19,32,12,91,66,14,4,8,95,11,21,8,5,13,24,106,34,255,30,airplanes
6,10,5,178,226,10,2,4,56,6,15,4,3,6,16,50,22,197,19,airplanes
13,28,9,252,249,19,11,13,61,17,63,7,11,9,89,45,67,47,72,airplanes
8,16,5,151,149,10,7,6,76,8,13,5,8,6,18,76,22,208,11,airplanes
11,14,10,166,192,14,8,11,70,9,9,7,10,9,18,73,19,234,6,airplanes
16,22,13,213,232,22,12,16,87,15,39,14,17,21,66,98,44,40,20,airplanes
10,21,11,205,215,12,7,8,90,10,17,7,9,9,23,72,25,206,21,airplanes
20,24,17,255,237,21,16,16,43,19,43,10,17,14,67,40,49,104,18,airplanes
21,29,43,212,184,40,13,8,135,16,41,16,27,12,48,108,24,213,25,airplanes
21,30,18,243,225,24,12,13,89,18,29,13,15,19,39,102,38,244,25,airplanes
6,14,6,42,54,10,4,3,66,5,21,5,2,6,16,66,12,218,19,airplanes
20,35,19,238,190,21,10,12,74,22,48,12,12,18,45,83,22,202,26,airplanes
21,24,16,244,255,19,8,12,38,23,36,9,16,15,54,49,59,87,44,airplanes
8,12,7,219,198,10,5,7,62,9,20,6,7,6,25,60,22,128,17,airplanes
21,30,12,252,255,23,10,8,47,18,59,9,18,16,53,81,46,46,39,airplanes
18,19,10,255,202,15,6,8,75,11,26,8,11,14,33,76,31,87,24,airplanes
15,21,20,255,239,23,12,9,47,16,39,17,15,10,65,51,50,137,25,airplanes
4,10,5,173,190,6,2,2,54,5,14,3,2,4,7,47,7,188,10,airplanes
31,53,26,255,253,31,19,17,104,28,47,16,24,19,48,123,41,190,35,airplanes
16,22,9,248,242,18,3,7,37,15,34,5,7,9,36,43,28,104,24,airplanes
17,22,13,218,255,15,5,13,54,16,59,9,7,14,68,58,91,57,50,airplanes
5,10,4,172,205,7,3,5,50,8,15,4,5,7,21,60,26,159,17,airplanes
5,12,7,165,185,8,3,2,69,4,9,3,4,3,10,64,5,200,6,airplanes
6,15,7,77,88,10,6,7,79,6,15,6,6,8,20,83,18,255,11,airplanes
15,25,13,106,118,14,3,10,58,13,11,6,5,15,14,144,33,255,25,airplanes
11,15,12,79,71,12,6,4,85,10,25,5,8,7,19,69,13,223,18,airplanes
17,33,18,188,207,22,12,14,79,20,28,10,20,16,39,84,35,127,25,airplanes
22,42,20,242,255,24,13,20,35,23,46,11,15,15,52,52,76,19,54,airplanes
18,34,12,206,255,19,8,15,54,24,44,8,12,14,35,59,53,90,56,airplanes
6,11,7,79,91,9,3,5,56,4,16,4,4,7,11,60,21,204,22,airplanes
22,37,16,255,217,20,8,13,58,16,78,9,16,19,61,62,82,111,73,airplanes
21,40,19,255,237,25,12,16,68,29,26,11,18,19,42,86,69,134,42,airplanes
6,8,8,55,52,11,2,3,67,4,11,4,4,4,7,55,6,255,10,airplanes
12,18,14,249,255,14,10,12,87,7,16,7,11,12,37,79,42,174,17,airplanes
29,48,16,230,255,18,10,29,59,30,40,6,18,22,38,96,68,102,62,airplanes
5,12,6,73,79,11,6,3,67,4,21,8,4,7,19,67,23,235,24,airplanes
5,11,3,187,220,7,2,2,54,3,13,3,3,4,11,51,12,159,15,airplanes
6,7,5,46,57,6,1,1,58,3,9,4,3,5,12,56,12,239,11,airplanes
15,24,12,202,255,18,6,7,55,17,38,7,7,10,54,59,51,50,35,airplanes
15,23,12,254,255,12,8,10,26,15,34,5,10,11,36,42,42,47,37,airplanes
21,29,7,227,222,13,4,11,23,22,30,3,5,17,31,46,50,17,45,airplanes
18,27,9,248,254,15,6,11,23,18,39,5,8,9,55,35,68,19,43,airplanes
21,34,10,248,255,15,6,15,27,21,49,10,6,15,46,60,32,108,34,airplanes
19,33,14,231,196,27,7,8,85,18,48,16,11,18,67,87,55,64,33,airplanes
4,4,3,90,87,4,1,2,64,2,8,2,2,4,12,71,9,255,10,airplanes
25,38,25,255,215,26,13,14,121,25,28,15,18,19,35,142,44,156,36,airplanes
5,10,5,86,72,7,4,3,61,4,9,6,4,5,14,68,11,247,5,airplanes
12,22,8,226,255,10,4,10,23,9,60,3,8,11,67,51,85,35,78,airplanes
8,19,10,255,254,22,9,5,76,10,45,12,15,12,49,67,39,153,22,airplanes
22,26,13,254,255,24,9,12,66,14,34,14,13,17,55,80,36,67,22,airplanes
10,21,14,113,106,14,8,7,81,8,22,7,8,7,29,73,18,255,15,airplanes
7,14,6,160,185,10,2,3,63,6,17,2,4,8,17,62,17,168,17,airplanes
17,18,10,255,188,14,4,10,45,11,74,4,8,7,59,53,50,56,53,airplanes
24,37,14,178,193,24,16,14,100,22,21,12,13,17,31,110,27,192,19,airplanes
17,30,8,212,255,17,9,7,47,20,43,8,12,11,51,66,61,38,55,airplanes
12,11,13,224,205,18,4,5,73,9,32,6,9,8,36,63,24,210,22,airplanes
11,18,11,255,224,10,6,7,75,11,29,9,7,9,30,84,36,214,25,airplanes
5,8,4,215,255,6,4,3,55,4,12,5,4,4,9,55,12,158,12,airplanes
7,11,8,69,73,11,6,3,55,4,18,7,6,4,21,53,15,189,15,airplanes
20,34,23,205,255,31,16,19,66,20,69,20,18,21,70,84,49,31,49,airplanes
16,22,18,229,255,28,15,8,48,17,78,9,11,12,88,40,64,35,56,airplanes
18,30,23,252,255,23,11,13,75,23,58,17,11,14,59,60,68,52,47,airplanes
11,21,12,170,215,15,5,5,63,7,18,7,5,9,19,84,25,76,17,airplanes
14,20,15,251,255,17,10,20,87,15,22,12,13,13,36,116,61,84,36,airplanes
19,27,19,78,79,26,13,14,107,12,38,9,13,12,57,88,38,214,27,airplanes
29,43,22,218,192,33,12,19,67,25,32,12,17,17,32,86,41,171,26,airplanes
16,27,14,135,115,18,9,8,75,18,29,10,7,12,33,89,25,190,20,airplanes
12,22,15,108,90,18,8,9,71,11,29,9,9,10,29,73,27,206,27,airplanes
47,49,22,191,173,39,13,30,59,28,34,12,21,24,49,99,43,108,31,airplanes
13,30,23,223,255,26,12,12,81,18,46,14,13,16,53,99,44,133,45,airplanes
16,31,8,238,239,18,6,10,48,11,55,6,10,15,49,61,47,69,48,airplanes
19,27,15,238,255,17,8,9,75,19,51,9,8,14,38,85,29,169,41,airplanes
24,36,31,199,200,40,19,14,109,30,45,19,34,17,34,96,32,213,29,airplanes
7,14,8,53,56,8,3,5,75,8,14,5,5,12,11,97,22,244,19,airplanes
15,19,7,190,187,13,8,8,59,11,20,7,6,7,28,60,29,176,23,airplanes
24,36,16,255,218,34,8,15,81,25,37,11,15,16,44,90,63,170,52,airplanes
6,11,11,230,209,12,5,4,54,7,14,4,6,4,22,56,18,167,17,airplanes
4,12,6,42,42,11,2,2,57,4,13,5,5,6,8,57,10,196,13,airplanes
12,19,15,255,221,26,10,8,75,13,32,16,15,10,30,71,28,184,13,airplanes
19,39,25,255,247,36,18,13,79,25,47,18,22,12,59,84,33,76,26,airplanes
5,11,7,229,255,10,2,3,60,5,10,3,4,5,8,63,8,168,11,airplanes
14,26,16,255,218,23,12,15,71,19,46,14,22,15,54,76,59,99,39,airplanes
13,24,13,255,241,14,7,7,62,14,33,5,9,8,40,81,45,146,37,airplanes
12,21,12,255,227,21,8,11,26,21,40,6,12,8,56,26,50,24,44,airplanes
16,29,14,234,255,21,12,11,46,16,47,11,14,15,74,51,56,28,36,airplanes
18,29,13,199,214,19,7,14,69,17,25,10,14,18,28,85,31,233,32,airplanes
7,15,9,80,75,12,6,5,80,7,13,9,6,7,13,79,8,228,10,airplanes
5,10,5,62,55,9,3,3,50,2,15,5,3,3,14,52,16,202,10,airplanes
7,11,7,147,141,7,4,5,63,4,5,5,3,6,11,69,16,155,8,airplanes
3,8,7,186,213,7,3,3,51,4,9,3,5,4,12,58,17,204,10,airplanes
28,44,21,217,255,42,18,17,97,21,40,15,20,15,61,108,70,92,47,airplanes
5,10,7,131,127,9,5,4,59,4,15,5,5,4,12,54,11,205,12,airplanes
7,14,10,61,70,13,5,7,70,4,25,6,6,6,22,74,25,228,23,airplanes
11,18,7,109,97,16,8,8,53,8,7,7,8,7,9,56,11,221,14,airplanes
29,41,17,241,255,28,14,10,76,21,34,13,22,11,38,86,31,123,32,airplanes
16,29,15,243,200,20,9,9,30,16,40,7,16,10,56,28,55,35,47,airplanes
11,20,8,255,196,14,6,8,19,14,33,6,9,7,37,41,36,35,24,airplanes
22,41,30,242,255,31,19,14,69,30,41,14,25,17,42,68,47,72,37,airplanes
4,7,5,88,90,6,3,2,54,4,7,2,4,3,7,58,6,253,4,airplanes
21,32,17,255,243,20,9,10,53,21,50,8,15,10,62,61,83,59,50,airplanes
5,9,6,148,150,8,4,6,50,3,12,4,3,5,18,50,16,196,15,airplanes
24,31,23,255,244,28,12,15,68,21,34,13,19,15,49,91,49,89,33,airplanes
8,11,9,255,240,10,4,5,65,6,19,5,5,8,22,52,17,130,14,airplanes
10,16,11,191,209,15,9,5,75,9,6,8,8,7,11,72,6,101,4,airplanes
6,12,9,110,153,10,4,5,78,5,7,6,4,6,14,82,18,237,9,airplanes
5,11,13,53,53,15,3,5,102,5,19,8,6,8,16,72,14,227,18,airplanes
5,8,7,48,47,7,3,4,74,3,12,5,3,7,14,78,14,225,13,airplanes
8,15,6,203,235,9,5,3,68,8,21,4,4,5,17,58,14,170,16,airplanes
28,39,22,255,218,28,7,15,64,31,45,10,19,17,64,102,53,69,50,airplanes
