@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.JpegCoefficientFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 19'

@attribute 'Histogram of JPEG Coefficients57' numeric
@attribute 'Histogram of JPEG Coefficients45' numeric
@attribute 'Histogram of JPEG Coefficients150' numeric
@attribute 'Histogram of JPEG Coefficients16' numeric
@attribute 'Histogram of JPEG Coefficients1' numeric
@attribute 'Histogram of JPEG Coefficients58' numeric
@attribute 'Histogram of JPEG Coefficients142' numeric
@attribute 'Histogram of JPEG Coefficients24' numeric
@attribute 'Histogram of JPEG Coefficients31' numeric
@attribute 'Histogram of JPEG Coefficients109' numeric
@attribute 'Histogram of JPEG Coefficients86' numeric
@attribute 'Histogram of JPEG Coefficients23' numeric
@attribute 'Histogram of JPEG Coefficients94' numeric
@attribute 'Histogram of JPEG Coefficients110' numeric
@attribute 'Histogram of JPEG Coefficients93' numeric
@attribute 'Histogram of JPEG Coefficients88' numeric
@attribute 'Histogram of JPEG Coefficients40' numeric
@attribute 'Histogram of JPEG Coefficients78' numeric
@attribute 'Histogram of JPEG Coefficients134' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
18,2,24,255,70,9,37,248,9,11,13,13,14,9,10,48,187,20,52,airplanes
36,7,22,231,237,17,30,221,18,12,25,29,21,14,15,49,168,26,114,airplanes
9,4,14,255,51,8,25,250,7,11,13,11,7,11,14,70,203,24,59,airplanes
17,4,5,62,255,12,13,68,12,4,5,22,3,5,5,10,61,9,58,airplanes
13,2,5,29,150,11,8,29,13,3,6,11,3,4,2,8,23,10,50,airplanes
0,0,25,255,35,0,34,252,4,22,20,3,20,20,16,79,188,23,46,airplanes
23,5,22,178,150,15,33,175,22,9,17,46,19,20,16,64,177,27,77,airplanes
13,3,8,66,218,9,14,71,16,3,9,24,6,5,6,19,65,12,58,airplanes
7,3,13,255,34,4,20,227,8,6,10,14,10,10,8,42,183,16,42,airplanes
8,2,15,245,31,6,31,255,9,4,6,13,7,6,4,75,199,14,75,airplanes
10,0,25,244,134,4,33,255,8,8,20,6,18,13,16,55,187,27,96,airplanes
20,7,23,255,138,6,30,238,3,8,21,8,18,18,7,42,184,24,65,airplanes
44,9,15,152,178,36,23,131,30,5,19,28,12,10,7,36,89,16,83,airplanes
14,8,22,195,218,15,35,194,16,11,24,18,17,17,15,33,116,22,89,airplanes
18,6,15,195,255,19,22,178,10,7,14,18,14,9,10,48,84,24,78,airplanes
20,3,17,255,151,7,30,241,21,12,18,25,19,14,17,42,148,25,82,airplanes
31,16,4,172,178,29,9,177,38,1,7,38,3,2,3,13,70,9,47,airplanes
12,17,5,213,177,15,10,194,33,3,7,32,6,5,5,12,83,9,48,airplanes
16,16,12,125,247,27,21,106,25,10,12,41,8,6,10,28,93,17,90,airplanes
22,23,6,210,155,23,11,255,39,1,4,43,2,5,2,18,99,8,44,airplanes
9,4,8,56,181,7,11,52,16,3,8,17,3,4,3,14,45,10,59,airplanes
24,4,34,213,163,19,46,181,14,8,25,30,18,13,12,49,84,26,92,airplanes
8,6,23,255,35,0,26,227,8,16,16,11,15,15,12,54,198,24,46,airplanes
8,4,6,242,163,11,14,255,30,5,3,38,3,6,2,38,179,8,48,airplanes
18,10,4,197,203,14,7,255,15,1,8,32,5,3,2,10,77,7,60,airplanes
8,3,22,209,185,12,27,221,22,9,17,34,15,12,12,39,206,21,96,airplanes
5,0,15,228,8,3,27,255,4,7,11,5,12,8,9,47,187,14,28,airplanes
20,6,6,61,243,17,9,64,15,2,7,24,3,1,5,14,60,10,68,airplanes
10,1,7,84,171,6,11,109,16,3,6,16,8,6,3,12,72,9,61,airplanes
30,4,23,255,123,18,40,239,32,9,15,33,9,7,9,48,136,22,81,airplanes
5,8,7,181,255,7,15,208,12,3,4,23,3,4,4,28,145,6,69,airplanes
8,6,16,209,95,8,24,255,25,11,18,38,18,14,17,72,180,23,68,airplanes
14,8,20,86,228,12,27,77,27,6,17,28,11,8,11,25,61,17,139,airplanes
15,12,13,127,255,13,18,117,27,7,13,35,10,7,8,23,107,15,85,airplanes
26,6,22,176,167,25,37,192,12,12,21,23,17,16,9,71,161,31,94,airplanes
18,2,13,240,28,7,31,255,10,4,8,19,8,5,6,43,234,10,41,airplanes
1,0,11,250,39,2,15,255,6,6,13,8,15,8,9,75,139,27,42,airplanes
9,3,24,191,85,13,39,235,14,11,16,21,16,14,15,39,234,23,104,airplanes
9,10,5,71,255,7,10,79,16,2,7,23,6,4,4,14,64,13,50,airplanes
10,2,14,255,95,8,21,224,19,5,13,28,18,13,14,57,156,25,66,airplanes
26,4,22,241,37,14,33,255,14,8,14,11,10,10,7,56,186,19,54,airplanes
19,18,6,199,178,22,15,226,36,0,3,45,2,1,1,2,62,3,48,airplanes
9,6,9,116,255,10,12,94,17,4,9,35,7,5,6,15,61,12,52,airplanes
29,13,28,255,163,12,36,236,25,16,18,45,19,21,18,66,214,34,121,airplanes
12,8,9,255,245,9,11,228,18,4,8,21,5,5,7,30,172,10,53,airplanes
5,4,4,55,201,6,5,58,7,0,3,11,2,3,2,6,43,6,48,airplanes
9,6,20,255,45,12,26,227,21,7,12,17,11,13,5,34,176,24,51,airplanes
21,23,3,222,208,26,5,249,32,1,3,39,3,3,3,8,89,7,54,airplanes
0,2,8,247,83,1,15,255,6,3,3,6,4,6,4,32,241,8,52,airplanes
15,1,16,214,90,1,33,255,10,14,16,12,15,13,14,49,181,25,38,airplanes
41,9,32,179,180,30,42,136,15,22,28,13,24,22,23,30,82,37,127,airplanes
17,2,8,51,209,10,13,45,16,3,8,19,7,6,5,13,41,10,78,airplanes
23,14,3,203,132,24,10,255,31,1,7,29,3,2,1,12,116,8,47,airplanes
18,4,21,199,79,13,35,159,12,10,16,9,19,14,10,44,67,26,74,airplanes
17,6,15,255,14,8,23,213,10,4,8,12,8,6,4,49,191,12,23,airplanes
16,11,12,245,205,13,16,224,28,7,14,34,10,14,6,50,195,18,77,airplanes
12,7,11,36,153,11,21,53,22,5,7,23,4,3,6,19,43,10,97,airplanes
3,5,14,255,59,7,27,253,10,10,13,14,16,12,10,71,194,18,86,airplanes
45,13,4,221,212,35,7,220,40,2,5,36,4,4,2,11,93,7,42,airplanes
25,7,25,221,217,21,26,165,19,9,21,16,17,14,11,22,111,21,86,airplanes
14,4,21,255,66,4,27,243,15,8,12,15,10,5,8,55,189,19,79,airplanes
25,13,4,218,145,23,10,238,45,1,5,34,2,4,3,16,79,9,50,airplanes
8,6,6,69,255,9,11,85,16,3,7,37,4,6,4,12,80,7,75,airplanes
24,21,1,191,173,26,4,205,36,1,4,26,1,2,2,6,69,6,48,airplanes
16,17,8,158,184,16,9,211,18,4,7,41,4,6,5,20,154,13,73,airplanes
17,5,6,65,240,12,6,82,22,2,4,27,3,4,3,17,60,6,51,airplanes
17,7,11,155,218,10,15,157,13,5,11,20,8,7,7,28,163,15,63,airplanes
16,10,6,101,255,21,15,90,17,4,5,27,3,3,6,10,65,9,72,airplanes
19,7,15,130,190,15,17,134,29,6,16,42,13,10,10,24,106,19,58,airplanes
5,4,17,255,93,15,22,242,18,7,16,22,11,10,12,43,118,16,67,airplanes
9,4,13,215,64,6,20,241,12,8,11,18,11,12,13,52,218,20,64,airplanes
18,3,28,214,153,18,45,171,11,14,30,15,24,23,21,30,114,41,122,airplanes
9,6,9,61,219,6,13,48,12,1,10,18,5,4,3,14,31,11,79,airplanes
25,9,15,239,191,27,21,255,21,12,14,31,8,15,9,32,95,25,74,airplanes
18,10,29,255,164,16,45,238,17,9,21,23,14,14,8,94,193,25,78,airplanes
10,3,7,139,207,5,8,140,14,2,4,18,5,3,3,18,112,9,58,airplanes
13,9,9,208,255,25,17,198,28,2,7,31,5,3,5,10,54,11,87,airplanes
11,3,8,63,206,8,16,58,18,2,12,20,5,6,5,25,54,17,76,airplanes
22,3,27,169,117,23,38,172,17,9,19,33,14,14,9,43,125,33,81,airplanes
31,14,5,246,171,26,9,234,41,2,5,36,3,2,4,25,85,7,53,airplanes
4,3,14,255,133,4,21,228,8,9,16,17,14,11,8,33,158,20,81,airplanes
0,0,11,234,34,1,25,247,3,11,11,7,8,10,9,66,181,18,25,airplanes
12,13,29,172,200,17,40,120,20,12,21,21,16,17,8,35,53,26,133,airplanes
24,5,13,255,85,9,16,207,35,4,6,41,7,8,5,33,222,11,45,airplanes
39,12,16,255,139,28,27,227,38,14,16,34,10,13,13,49,164,26,83,airplanes
5,3,26,210,58,5,34,255,6,9,14,14,14,12,9,58,148,25,71,airplanes
30,22,10,243,150,28,16,204,27,4,11,41,7,4,7,25,87,15,75,airplanes
6,8,4,40,234,5,8,52,12,2,6,25,3,2,3,8,55,7,48,airplanes
6,1,20,219,57,3,33,255,6,6,17,10,13,14,10,71,218,26,63,airplanes
22,7,28,255,31,6,47,239,11,12,21,22,14,17,14,47,229,32,83,airplanes
8,9,9,70,251,9,14,62,11,5,9,16,5,4,4,21,47,12,67,airplanes
13,3,14,167,221,12,14,163,16,3,7,18,6,5,3,29,115,18,61,airplanes
18,9,15,120,255,27,22,112,21,3,9,30,6,7,7,32,74,17,77,airplanes
9,0,20,255,69,3,23,197,2,7,18,5,8,18,9,58,179,23,62,airplanes
3,2,25,246,132,1,41,241,6,11,17,14,13,13,14,38,166,28,124,airplanes
19,3,17,244,142,10,33,255,27,6,12,36,15,11,14,60,244,22,75,airplanes
14,7,12,233,121,13,24,255,20,10,12,26,10,6,10,39,128,14,82,airplanes
13,12,7,174,127,18,9,255,22,2,8,26,7,3,5,18,133,13,63,airplanes
25,8,9,246,237,16,17,221,35,8,14,44,8,9,8,37,170,15,57,airplanes
4,5,12,254,148,6,21,255,12,4,5,18,5,6,6,27,180,14,73,airplanes
4,4,17,151,98,11,28,116,13,8,12,17,9,4,12,47,35,21,103,airplanes
16,10,3,80,166,11,4,90,23,2,6,36,4,5,4,17,116,8,42,airplanes
5,5,15,233,102,6,30,220,6,9,13,12,11,13,11,47,167,20,72,airplanes
37,16,13,125,255,34,15,108,39,9,17,44,12,9,11,23,56,19,61,airplanes
16,6,37,195,138,20,58,153,14,15,40,13,28,22,15,39,74,31,95,airplanes
17,5,32,218,166,13,52,211,24,13,17,17,19,17,12,38,109,32,107,airplanes
14,4,21,199,172,12,29,195,24,12,20,42,20,15,13,47,186,26,104,airplanes
10,1,23,255,44,3,35,245,9,9,17,8,16,17,13,54,211,23,59,airplanes
15,8,18,147,138,20,37,137,14,12,22,26,19,13,14,29,49,33,106,airplanes
12,13,19,157,190,18,32,126,30,8,15,30,10,13,10,39,55,19,75,airplanes
28,10,31,242,141,33,37,255,23,13,26,27,20,11,14,43,207,29,100,airplanes
17,7,20,229,27,4,36,255,19,11,14,34,24,14,17,81,187,29,52,airplanes
29,11,4,120,225,18,10,147,34,2,5,32,2,3,2,11,61,7,54,airplanes
11,1,14,231,51,4,28,255,6,7,14,7,24,11,11,57,221,25,77,airplanes
24,18,14,205,211,23,24,240,29,2,6,34,5,6,4,14,126,9,84,airplanes
21,5,10,101,177,20,21,90,36,5,9,36,7,8,9,28,76,16,73,airplanes
18,19,7,174,150,22,12,169,31,5,5,37,4,4,4,25,61,9,52,airplanes
6,10,7,64,187,17,11,100,10,2,5,20,4,3,2,14,62,7,67,airplanes
11,4,6,35,149,7,11,37,8,2,5,12,4,4,2,11,29,8,60,airplanes
3,2,9,72,216,3,11,87,4,6,8,9,6,7,6,12,37,14,51,airplanes
35,13,1,188,180,24,4,200,42,1,2,33,2,2,1,5,63,3,40,airplanes
10,13,7,140,228,17,14,133,16,6,8,27,5,4,7,14,60,13,73,airplanes
18,18,17,193,123,16,33,255,30,12,11,43,13,11,8,66,187,20,90,airplanes
3,1,17,252,40,2,26,255,4,11,17,5,16,15,11,51,163,27,63,airplanes
15,12,13,255,175,13,14,223,38,9,11,26,9,13,9,27,126,11,67,airplanes
6,4,21,255,69,3,29,218,8,10,15,14,14,11,10,47,200,20,55,airplanes
27,6,33,215,200,29,45,157,13,7,21,25,19,19,11,42,116,30,104,airplanes
20,8,17,255,104,12,32,251,31,11,18,26,13,12,13,89,119,23,83,airplanes
12,5,11,99,107,16,29,94,19,4,10,28,8,4,7,62,59,15,72,airplanes
14,3,16,255,176,14,15,178,7,5,13,13,11,9,7,86,73,18,60,airplanes
15,9,21,203,129,12,29,255,30,4,14,24,9,7,9,35,155,21,89,airplanes
9,3,17,255,42,2,26,229,13,9,20,11,20,11,10,64,223,28,59,airplanes
8,5,4,34,167,7,8,61,10,1,6,10,1,3,2,14,67,7,56,airplanes
6,13,24,117,150,24,31,83,22,8,24,37,19,15,15,75,53,36,112,airplanes
15,13,7,213,107,23,12,255,34,5,11,33,7,7,10,32,95,16,59,airplanes
12,6,12,170,159,17,21,147,29,9,15,38,9,12,5,58,97,18,63,airplanes
12,4,4,132,198,7,11,148,20,3,7,21,4,5,3,19,101,7,64,airplanes
14,0,17,255,73,2,36,225,12,14,17,19,16,16,21,41,220,32,95,airplanes
30,13,22,206,65,12,40,214,13,13,24,20,22,21,16,57,181,37,94,airplanes
21,7,20,218,40,15,31,239,35,12,21,38,18,15,14,65,167,33,57,airplanes
9,21,8,188,121,14,11,223,13,3,6,21,3,3,4,21,159,8,68,airplanes
16,14,7,65,220,9,16,70,18,2,9,25,5,5,4,15,43,10,68,airplanes
5,1,10,102,177,6,14,85,10,6,10,9,9,8,4,9,53,16,58,airplanes
14,5,6,240,104,14,12,255,23,2,7,24,3,4,3,18,148,6,48,airplanes
9,0,14,223,38,2,28,255,5,5,11,8,8,10,4,48,221,17,52,airplanes
1,0,10,191,15,2,23,255,3,4,8,5,7,9,5,65,215,19,38,airplanes
10,5,21,233,49,15,23,242,10,5,9,19,4,8,4,51,204,12,44,airplanes
16,12,18,230,85,19,20,255,23,9,15,17,12,8,9,30,149,19,76,airplanes
26,4,25,239,170,12,38,255,19,6,14,20,13,12,7,44,164,21,77,airplanes
18,9,19,215,126,12,33,255,15,9,26,19,19,16,12,47,235,28,47,airplanes
16,6,19,186,113,5,32,188,5,10,26,7,14,13,15,62,255,28,86,airplanes
19,1,16,223,83,10,35,255,16,6,16,27,12,19,10,49,187,29,69,airplanes
21,13,12,96,255,19,18,100,22,4,9,35,4,3,6,28,77,11,66,airplanes
27,1,25,246,114,4,32,255,11,10,16,20,15,16,14,42,210,29,86,airplanes
6,2,18,255,103,3,37,247,8,12,17,11,15,13,12,55,191,21,91,airplanes
3,2,39,227,71,1,46,255,4,24,24,13,28,24,25,36,200,35,75,airplanes
11,7,6,104,255,12,13,84,15,2,4,22,2,4,4,9,57,7,53,airplanes
12,2,18,236,45,6,33,233,10,17,12,7,19,10,19,61,236,25,83,airplanes
21,7,9,226,230,23,10,210,17,5,10,28,6,7,6,32,180,13,69,airplanes
29,15,28,245,112,8,37,255,27,11,27,25,17,12,11,39,217,26,141,airplanes
5,7,19,255,105,5,35,251,10,9,19,20,17,11,16,56,206,20,83,airplanes
16,6,26,248,44,10,28,243,18,15,16,18,13,13,12,59,195,20,45,airplanes
11,2,12,255,78,13,26,228,14,10,12,15,14,10,9,71,189,23,66,airplanes
3,7,17,255,100,5,30,248,21,9,18,27,13,11,7,67,222,24,86,airplanes
10,5,18,130,80,15,28,131,20,11,14,19,9,12,13,49,44,25,91,airplanes
16,6,11,213,245,11,12,255,23,4,8,30,10,7,7,28,176,14,74,airplanes
6,7,5,207,109,6,11,255,16,3,11,23,5,7,6,48,160,14,55,airplanes
5,4,16,241,55,5,26,255,8,11,26,9,25,18,17,65,191,36,66,airplanes
12,13,15,210,203,20,27,211,25,10,13,29,12,11,14,29,64,15,81,airplanes
4,1,27,249,113,4,42,228,7,17,37,9,27,21,23,55,129,41,93,airplanes
17,10,19,254,169,16,36,225,23,5,18,36,12,6,6,80,137,31,89,airplanes
13,3,12,233,145,10,22,255,9,6,14,9,11,14,8,26,236,23,85,airplanes
5,3,12,211,56,7,26,255,17,8,14,16,16,10,9,45,159,21,68,airplanes
3,2,23,227,51,3,30,255,14,8,15,19,16,16,11,46,133,23,48,airplanes
14,6,17,254,96,8,33,255,23,24,29,20,25,21,18,66,184,37,79,airplanes
7,7,3,65,209,12,7,82,18,1,3,21,2,2,1,7,42,7,42,airplanes
7,4,14,212,52,6,24,231,9,12,15,9,12,9,8,45,243,16,52,airplanes
24,3,23,218,133,12,40,255,25,7,11,40,12,11,7,39,211,19,89,airplanes
17,9,11,127,255,17,15,137,21,3,7,35,6,5,6,20,91,13,69,airplanes
44,10,25,152,179,43,41,163,65,3,21,75,7,4,6,39,134,21,150,airplanes
11,4,12,72,224,11,19,78,23,4,9,29,5,3,7,20,63,16,86,airplanes
7,2,16,218,150,8,40,176,15,9,17,22,18,10,9,40,112,20,103,airplanes
34,8,11,195,198,20,12,234,39,6,8,33,6,9,6,18,190,13,51,airplanes
15,2,22,185,108,8,26,255,32,10,24,42,25,21,13,91,189,47,83,airplanes
21,21,8,132,255,28,15,124,26,6,10,43,9,4,9,17,49,13,72,airplanes
22,3,23,250,24,7,34,248,12,14,15,12,16,21,16,55,216,34,62,airplanes
20,7,32,233,180,15,41,255,19,13,26,27,19,25,18,34,212,40,114,airplanes
27,12,6,147,235,15,8,157,41,3,7,29,4,4,4,12,73,7,58,airplanes
23,17,22,255,220,13,24,212,43,10,13,45,11,16,8,39,135,20,91,airplanes
17,7,6,190,215,10,11,205,26,4,4,24,5,4,5,18,126,9,64,airplanes
29,9,22,214,195,10,33,255,32,8,26,31,17,16,12,48,199,31,119,airplanes
9,3,18,232,76,6,31,255,9,9,15,13,16,19,15,69,201,29,78,airplanes
8,2,10,223,49,2,21,252,14,9,10,13,7,9,9,65,225,19,48,airplanes
28,5,11,215,46,6,15,254,10,4,10,11,10,9,8,29,228,19,71,airplanes
17,13,5,239,181,23,14,255,33,2,7,31,3,2,3,15,85,9,50,airplanes
13,2,27,190,96,8,35,255,13,9,16,21,18,10,11,71,113,28,104,airplanes
3,4,10,142,245,4,17,159,11,4,12,17,8,8,7,20,132,18,79,airplanes
16,4,25,240,47,5,34,255,15,10,17,22,17,18,8,38,146,26,45,airplanes
17,11,7,232,162,22,10,239,31,3,6,41,5,2,4,18,86,10,55,airplanes
13,11,19,91,255,20,32,66,26,3,12,45,5,2,4,24,53,14,106,airplanes
35,20,6,178,197,45,10,226,53,3,5,46,3,4,2,16,97,10,50,airplanes
4,2,13,252,47,5,28,249,9,8,9,8,11,11,11,89,244,19,45,airplanes
11,4,8,151,208,9,16,149,13,6,5,16,8,7,7,18,121,10,76,airplanes
19,15,11,166,234,24,14,192,33,9,10,39,10,5,8,18,57,14,73,airplanes
8,5,16,213,40,7,22,232,7,9,13,13,17,13,12,66,229,22,98,airplanes
20,17,10,205,206,22,21,215,25,4,11,34,9,4,7,23,85,12,72,airplanes
37,5,20,255,104,26,24,237,28,17,17,50,17,18,16,67,138,21,40,airplanes
19,15,21,212,213,24,29,184,33,14,43,38,27,27,13,48,64,40,108,airplanes
19,9,21,243,244,19,30,225,22,8,18,38,15,12,12,39,145,24,102,airplanes
7,6,6,42,218,10,14,54,18,2,6,28,2,3,4,16,48,10,66,airplanes
17,2,20,238,202,17,35,190,13,8,19,23,12,14,10,45,118,21,83,airplanes
36,3,21,244,87,6,24,255,26,8,16,26,16,11,8,54,218,19,49,airplanes
6,11,8,219,128,12,12,198,16,4,7,23,7,5,5,25,88,10,60,airplanes
6,5,21,252,46,6,30,255,6,6,12,9,18,9,10,53,223,23,81,airplanes
14,6,18,255,87,15,19,202,23,6,10,27,11,7,6,33,110,15,76,airplanes
24,10,15,255,137,17,21,239,19,7,20,31,15,10,12,65,171,23,51,airplanes
13,15,4,173,188,19,10,190,20,2,5,30,2,5,2,7,82,6,47,airplanes
28,20,31,255,190,14,53,253,21,15,26,36,24,18,19,48,176,31,123,airplanes
7,0,16,248,104,2,22,242,12,4,9,12,7,10,3,36,227,18,43,airplanes
10,3,17,218,57,7,22,255,17,5,13,20,7,7,5,68,148,15,58,airplanes
7,9,5,172,159,12,10,205,16,1,4,23,5,2,3,21,166,7,60,airplanes
16,13,5,165,200,21,12,185,24,3,7,33,4,3,3,10,75,8,64,airplanes
9,17,6,77,255,24,15,88,21,3,7,42,6,5,6,20,42,10,83,airplanes
26,16,15,106,255,18,25,118,30,2,13,42,5,3,3,14,59,14,144,airplanes
26,8,11,79,223,16,15,71,16,6,12,26,8,6,6,19,64,12,69,airplanes
20,14,17,188,127,19,33,207,32,14,18,27,20,14,12,39,72,22,84,airplanes
9,1,22,242,19,4,42,255,5,10,20,3,15,15,13,52,211,24,52,airplanes
8,7,18,206,90,2,34,255,14,9,12,23,12,13,8,35,220,19,59,airplanes
11,9,6,79,204,13,11,91,19,2,7,24,4,3,3,11,79,9,60,airplanes
7,2,22,255,111,3,37,217,5,8,16,5,16,15,8,61,190,20,62,airplanes
16,5,21,255,134,13,40,237,21,10,19,14,18,15,12,42,223,25,86,airplanes
10,3,6,55,255,5,8,52,11,3,8,19,4,3,2,7,37,11,55,airplanes
18,13,12,249,174,11,18,255,22,8,14,30,11,8,10,37,168,14,79,airplanes
19,1,29,230,102,11,48,255,23,11,16,26,18,15,10,38,188,18,96,airplanes
16,13,5,73,235,16,12,79,31,2,6,41,4,3,6,19,72,11,67,airplanes
38,13,5,187,159,25,11,220,30,1,3,37,3,2,2,11,96,7,51,airplanes
4,1,6,46,239,9,7,57,23,1,5,37,3,3,1,12,54,6,56,airplanes
14,5,15,202,50,6,24,255,13,4,12,19,7,8,6,54,169,18,59,airplanes
17,4,15,254,47,10,23,255,18,7,12,30,10,12,8,36,215,12,42,airplanes
17,3,21,227,17,13,29,222,9,5,7,16,5,8,4,31,223,13,46,airplanes
6,2,18,248,19,4,27,254,14,6,9,15,8,8,6,55,229,15,35,airplanes
7,3,21,248,108,4,34,255,7,5,10,15,6,5,6,46,147,15,60,airplanes
8,3,19,231,64,6,33,196,6,5,14,7,11,5,7,67,165,27,87,airplanes
16,19,4,90,255,10,4,87,13,0,3,19,2,2,1,12,62,4,71,airplanes
21,3,25,255,156,12,38,215,16,13,25,26,18,14,13,35,189,26,142,airplanes
14,14,5,86,247,26,10,72,20,2,5,27,4,2,4,14,36,7,68,airplanes
6,2,12,226,35,6,22,255,11,7,8,12,8,5,4,67,193,10,51,airplanes
13,8,8,255,153,13,19,254,38,7,10,38,15,8,9,49,128,22,67,airplanes
17,3,22,254,67,10,26,255,10,11,13,18,13,9,9,55,204,24,80,airplanes
14,13,10,113,255,24,21,106,21,9,14,40,8,7,8,29,104,14,73,airplanes
20,19,7,160,168,22,14,185,47,2,6,37,4,4,2,17,73,10,62,airplanes
11,4,17,255,56,6,18,188,10,9,10,11,8,13,4,59,213,14,53,airplanes
14,9,24,178,192,16,37,193,21,10,14,26,13,10,16,31,61,24,110,airplanes
5,0,17,212,38,2,30,255,12,8,8,9,12,13,9,51,165,17,66,airplanes
16,9,12,224,210,10,11,205,42,5,13,54,9,8,4,36,139,18,63,airplanes
25,7,11,255,214,10,18,224,20,7,11,21,7,12,6,30,160,10,84,airplanes
37,16,5,215,158,32,8,255,34,2,4,32,4,3,4,9,69,6,55,airplanes
8,4,7,69,189,9,11,73,15,4,8,17,6,6,6,21,60,11,53,airplanes
7,3,20,205,31,8,34,255,9,11,23,13,18,14,16,70,203,31,84,airplanes
11,7,16,229,35,3,22,255,7,14,18,7,11,23,15,88,227,28,40,airplanes
10,0,18,252,52,5,30,255,12,16,23,15,11,11,11,59,243,23,60,airplanes
7,5,11,170,76,7,21,215,10,3,12,18,5,4,5,19,157,15,84,airplanes
12,2,14,251,84,9,20,255,4,8,15,7,13,11,10,36,158,17,116,airplanes
14,6,19,78,214,24,27,79,31,10,19,44,13,6,13,57,64,26,88,airplanes
16,1,29,218,171,10,43,192,11,14,22,17,17,19,12,32,141,33,86,airplanes
23,2,16,135,190,14,27,115,15,5,14,17,7,18,9,33,87,18,89,airplanes
14,4,12,108,206,17,22,90,26,6,15,36,9,6,8,29,65,18,73,airplanes
10,3,47,191,108,9,49,173,9,14,22,9,21,19,13,49,83,39,99,airplanes
23,6,13,223,133,19,30,255,19,15,23,24,13,14,12,53,191,26,99,airplanes
23,4,16,238,69,4,31,239,19,5,8,31,10,14,6,49,214,18,61,airplanes
14,7,19,238,169,12,27,255,13,6,15,24,8,14,8,38,186,17,85,airplanes
20,7,24,199,213,17,36,200,9,20,31,21,34,23,19,34,133,40,96,airplanes
13,5,7,53,244,16,14,56,26,3,8,40,5,5,3,11,50,8,97,airplanes
6,2,15,190,176,5,19,187,13,5,7,23,6,4,8,28,136,13,60,airplanes
16,3,24,255,170,11,36,218,19,6,16,17,15,15,8,44,126,34,90,airplanes
11,3,6,230,167,9,11,209,9,6,11,8,6,4,5,22,130,12,56,airplanes
5,7,4,42,196,5,12,42,9,3,6,12,5,3,2,8,31,11,57,airplanes
24,7,12,255,184,15,19,221,29,5,15,37,15,13,10,30,152,26,71,airplanes
15,3,19,255,76,5,39,247,11,17,25,14,22,26,18,59,165,36,84,airplanes
23,15,5,229,168,22,11,255,39,1,7,33,4,2,2,8,55,10,63,airplanes
18,6,14,255,99,10,26,218,21,16,16,19,22,10,12,54,178,23,76,airplanes
9,6,13,255,146,4,24,241,12,8,13,17,9,10,7,40,195,14,81,airplanes
2,0,12,255,24,0,21,227,5,13,12,8,12,17,8,56,173,21,26,airplanes
1,0,16,234,28,1,29,255,8,11,14,5,14,12,12,74,131,21,51,airplanes
20,2,18,199,233,9,29,214,13,7,13,17,14,10,7,28,121,19,85,airplanes
21,15,7,80,228,11,15,75,11,4,9,33,6,2,6,13,57,12,79,airplanes
10,3,5,62,202,8,10,55,15,2,5,18,3,3,3,14,49,9,52,airplanes
10,20,7,147,155,15,11,141,16,3,7,20,3,3,4,11,68,7,69,airplanes
24,16,3,186,204,15,8,213,34,2,7,35,5,2,3,12,153,7,58,airplanes
9,5,28,217,92,7,44,255,20,19,21,23,20,20,18,61,174,42,108,airplanes
21,11,5,131,205,22,10,127,24,2,7,25,5,4,5,12,55,9,54,airplanes
33,8,7,61,228,24,14,70,22,3,10,24,6,3,5,22,53,13,74,airplanes
7,4,11,109,221,5,18,97,10,6,7,16,8,12,8,9,71,16,56,airplanes
7,2,29,241,123,6,41,255,6,18,17,12,22,18,14,38,151,28,86,airplanes
3,1,16,243,35,2,29,200,8,10,15,14,16,11,9,56,177,20,28,airplanes
2,0,11,255,35,2,20,196,9,7,8,8,9,10,6,37,177,14,41,airplanes
12,7,22,242,72,6,41,255,21,19,30,23,25,26,19,42,205,31,68,airplanes
9,11,4,88,253,7,7,90,14,3,5,24,4,3,3,7,57,6,58,airplanes
6,1,21,255,59,3,32,243,7,8,17,11,15,10,9,62,185,20,61,airplanes
20,6,5,148,196,11,9,150,21,4,6,19,3,7,4,18,100,8,50,airplanes
6,10,24,255,89,10,31,244,40,13,23,44,19,15,12,49,157,28,91,airplanes
15,9,8,255,130,10,11,240,14,4,9,14,5,5,4,22,179,10,52,airplanes
14,8,10,191,101,21,16,209,18,8,11,15,8,9,9,11,116,15,72,airplanes
19,12,6,110,237,16,12,153,21,1,9,28,4,2,4,14,80,10,82,airplanes
8,3,5,53,227,9,11,53,18,2,13,23,6,5,3,16,56,15,72,airplanes
15,4,5,48,225,8,8,47,14,2,7,25,3,4,3,14,50,7,78,airplanes
22,22,8,203,170,25,15,235,41,3,6,40,4,4,5,17,97,9,58,airplanes
12,2,28,255,69,9,39,218,18,8,22,19,19,15,7,64,169,28,102,airplanes
