@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.JpegCoefficientFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 19'

@attribute 'Histogram of JPEG Coefficients24' numeric
@attribute 'Histogram of JPEG Coefficients1' numeric
@attribute 'Histogram of JPEG Coefficients32' numeric
@attribute 'Histogram of JPEG Coefficients86' numeric
@attribute 'Histogram of JPEG Coefficients93' numeric
@attribute 'Histogram of JPEG Coefficients94' numeric
@attribute 'Histogram of JPEG Coefficients16' numeric
@attribute 'Histogram of JPEG Coefficients78' numeric
@attribute 'Histogram of JPEG Coefficients56' numeric
@attribute 'Histogram of JPEG Coefficients158' numeric
@attribute 'Histogram of JPEG Coefficients70' numeric
@attribute 'Histogram of JPEG Coefficients40' numeric
@attribute 'Histogram of JPEG Coefficients85' numeric
@attribute 'Histogram of JPEG Coefficients101' numeric
@attribute 'Histogram of JPEG Coefficients110' numeric
@attribute 'Histogram of JPEG Coefficients109' numeric
@attribute 'Histogram of JPEG Coefficients120' numeric
@attribute 'Histogram of JPEG Coefficients102' numeric
@attribute 'Histogram of JPEG Coefficients152' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
248,70,230,13,10,14,255,20,75,23,33,187,11,7,9,11,107,12,53,airplanes
221,237,192,25,15,21,231,26,85,20,100,168,14,5,14,12,95,15,30,airplanes
250,51,219,13,14,7,255,24,93,18,46,203,9,6,11,11,185,20,42,airplanes
68,255,34,5,5,3,62,9,112,5,57,61,4,2,5,4,30,5,18,airplanes
29,150,28,6,2,3,29,10,18,4,57,23,3,2,4,3,19,5,9,airplanes
252,35,239,20,16,20,255,23,41,26,30,188,15,9,20,22,223,18,66,airplanes
175,150,128,17,16,19,178,27,132,21,72,177,15,7,20,9,177,21,53,airplanes
71,218,46,9,6,6,66,12,82,10,68,65,7,2,5,3,31,7,10,airplanes
227,34,222,10,8,10,255,16,91,14,24,183,8,6,10,6,210,14,71,airplanes
255,31,233,6,4,7,245,14,105,15,29,199,7,2,6,4,150,5,90,airplanes
255,134,223,20,16,18,244,27,73,19,84,187,15,4,13,8,204,14,60,airplanes
238,138,210,21,7,18,255,24,84,17,66,184,11,7,18,8,219,19,46,airplanes
131,178,76,19,7,12,152,16,139,14,70,89,12,2,10,5,99,7,48,airplanes
194,218,168,24,15,17,195,22,78,22,88,116,15,8,17,11,80,15,19,airplanes
178,255,116,14,10,14,195,24,42,16,83,84,13,8,9,7,106,15,15,airplanes
241,151,159,18,17,19,255,25,83,15,81,148,9,12,14,12,196,16,45,airplanes
177,178,99,7,3,3,172,9,99,3,50,70,5,1,2,1,14,2,14,airplanes
194,177,104,7,5,6,213,9,93,4,50,83,5,2,5,3,30,5,12,airplanes
106,247,56,12,10,8,125,17,125,15,89,93,12,2,6,10,91,8,33,airplanes
255,155,179,4,2,2,210,8,65,5,42,99,3,2,5,1,33,5,12,airplanes
52,181,33,8,3,3,56,10,82,6,58,45,4,2,4,3,20,5,15,airplanes
181,163,103,25,12,18,213,26,96,29,61,84,13,8,13,8,78,14,30,airplanes
227,35,245,16,12,15,255,24,107,24,35,198,8,10,15,16,255,16,67,airplanes
255,163,203,3,2,3,242,8,99,5,49,179,3,3,6,5,140,6,34,airplanes
255,203,73,8,2,5,197,7,122,4,63,77,3,2,3,1,44,5,9,airplanes
221,185,255,17,12,15,209,21,216,13,83,206,11,8,12,9,107,21,36,airplanes
255,8,236,11,9,12,228,14,52,11,19,187,8,6,8,7,184,12,48,airplanes
64,243,48,7,5,3,61,10,110,3,65,60,6,0,1,2,15,3,15,airplanes
109,171,84,6,3,8,84,9,67,7,54,72,4,2,6,3,37,6,16,airplanes
239,123,216,15,9,9,255,22,80,21,66,136,14,7,7,9,109,15,60,airplanes
208,255,143,4,4,3,181,6,71,7,62,145,5,1,4,3,93,3,23,airplanes
255,95,213,18,17,18,209,23,91,21,80,180,11,9,14,11,253,14,75,airplanes
77,228,66,17,11,11,86,17,95,8,126,61,9,4,8,6,45,11,30,airplanes
117,255,78,13,8,10,127,15,172,8,76,107,8,4,7,7,59,11,33,airplanes
192,167,139,21,9,17,176,31,135,20,82,161,11,8,16,12,167,13,68,airplanes
255,28,240,8,6,8,240,10,133,20,20,234,5,4,5,4,108,9,60,airplanes
255,39,195,13,9,15,250,27,17,11,60,139,13,8,8,6,255,10,61,airplanes
235,85,255,16,15,16,191,23,84,16,91,234,13,8,14,11,114,19,38,airplanes
79,255,32,7,4,6,71,13,132,4,56,64,5,3,4,2,48,6,9,airplanes
224,95,205,13,14,18,255,25,62,14,65,156,13,10,13,5,206,18,50,airplanes
255,37,216,14,7,10,241,19,106,15,48,186,12,8,10,8,155,10,50,airplanes
226,178,156,3,1,2,199,3,43,5,40,62,2,1,1,0,9,2,14,airplanes
94,255,67,9,6,7,116,12,78,6,55,61,7,2,5,4,49,7,10,airplanes
236,163,201,18,18,19,255,34,130,29,109,214,21,9,21,16,207,17,57,airplanes
228,245,215,8,7,5,255,10,74,6,64,172,6,3,5,4,106,7,42,airplanes
58,201,30,3,2,2,55,6,72,2,50,43,3,0,3,0,11,3,7,airplanes
227,45,188,12,5,11,255,24,97,21,34,176,9,5,13,7,126,12,42,airplanes
249,208,189,3,3,3,222,7,40,2,51,89,4,0,3,1,28,2,8,airplanes
255,83,237,3,4,4,247,8,59,7,28,241,6,7,6,3,112,9,43,airplanes
255,90,214,16,14,15,214,25,79,19,41,181,13,7,13,14,173,23,55,airplanes
136,180,102,28,23,24,179,37,60,31,124,82,18,12,22,22,123,13,24,airplanes
45,209,54,8,5,7,51,10,38,6,86,41,4,3,6,3,20,5,19,airplanes
255,132,208,7,1,3,203,8,58,2,49,116,3,1,2,1,15,5,10,airplanes
159,79,121,16,10,19,199,26,36,21,61,67,11,7,14,10,173,13,55,airplanes
213,14,229,8,4,8,255,12,101,18,13,191,4,4,6,4,82,10,39,airplanes
224,205,211,14,6,10,245,18,166,10,74,195,10,4,14,7,97,9,38,airplanes
53,153,43,7,6,4,36,10,75,11,83,43,8,3,3,5,38,5,26,airplanes
253,59,241,13,10,16,255,18,57,18,70,194,11,4,12,10,229,15,72,airplanes
220,212,136,5,2,4,221,7,134,2,43,93,3,2,4,2,17,5,12,airplanes
165,217,129,21,11,17,221,21,57,19,72,111,14,12,14,9,87,17,33,airplanes
243,66,216,12,8,10,255,19,88,12,49,189,9,8,5,8,231,13,46,airplanes
238,145,168,5,3,2,218,9,64,4,50,79,4,1,4,1,34,3,12,airplanes
85,255,45,7,4,4,69,7,179,6,62,80,5,2,6,3,24,5,9,airplanes
205,173,101,4,2,1,191,6,65,1,55,69,3,1,2,1,8,2,4,airplanes
211,184,171,7,5,4,158,13,159,5,63,154,4,2,6,4,62,6,20,airplanes
82,240,39,4,3,3,65,6,104,4,48,60,3,1,4,2,45,4,13,airplanes
157,218,157,11,7,8,155,15,130,14,62,163,5,5,7,5,49,14,18,airplanes
90,255,38,5,6,3,101,9,117,7,72,65,7,2,3,4,30,6,12,airplanes
134,190,116,16,10,13,130,19,142,11,79,106,10,8,10,6,90,18,19,airplanes
242,93,174,16,12,11,255,16,52,17,73,118,10,10,10,7,135,8,43,airplanes
241,64,255,11,13,11,215,20,72,12,68,218,14,5,12,8,255,11,46,airplanes
171,153,170,30,21,24,214,41,58,22,94,114,16,10,23,14,131,31,24,airplanes
48,219,36,10,3,5,61,11,43,6,86,31,5,2,4,1,25,8,14,airplanes
255,191,177,14,9,8,239,25,102,20,81,95,10,7,15,12,79,18,19,airplanes
238,164,212,21,8,14,255,25,93,28,59,193,10,6,14,9,61,20,65,airplanes
140,207,126,4,3,5,139,9,59,5,60,112,4,2,3,2,78,5,25,airplanes
198,255,99,7,5,5,208,11,76,10,68,54,6,2,3,2,36,6,15,airplanes
58,206,37,12,5,5,63,17,91,6,79,54,10,2,6,2,41,6,22,airplanes
172,117,128,19,9,14,169,33,129,36,61,125,11,7,14,9,134,21,49,airplanes
234,171,123,5,4,3,246,7,120,3,60,85,6,2,2,2,62,4,14,airplanes
228,133,214,16,8,14,255,20,42,11,91,158,11,6,11,9,120,16,23,airplanes
247,34,255,11,9,8,234,18,53,16,23,181,9,5,10,11,255,8,61,airplanes
120,200,58,21,8,16,172,26,60,17,134,53,18,7,17,12,107,17,40,airplanes
207,85,225,6,5,7,255,11,176,14,23,222,6,4,8,4,80,10,32,airplanes
227,139,190,16,13,10,255,26,113,16,76,164,13,7,13,14,180,16,57,airplanes
255,58,158,14,9,14,210,25,72,25,56,148,12,8,12,9,201,20,53,airplanes
204,150,105,11,7,7,243,15,70,6,64,87,6,2,4,4,81,7,28,airplanes
52,234,32,6,3,3,40,7,115,3,51,55,4,2,2,2,18,3,7,airplanes
255,57,229,17,10,13,219,26,92,20,68,218,13,7,14,6,255,15,71,airplanes
239,31,222,21,14,14,255,32,123,25,63,229,12,11,17,12,184,21,74,airplanes
62,251,57,9,4,5,70,12,64,6,100,47,6,1,4,5,24,6,16,airplanes
163,221,132,7,3,6,167,18,91,10,61,115,4,3,5,3,68,6,14,airplanes
112,255,62,9,7,6,120,17,84,7,67,74,7,4,7,3,64,5,32,airplanes
197,69,190,18,9,8,255,23,76,17,65,179,10,7,18,7,135,11,59,airplanes
241,132,255,17,14,13,246,28,90,26,106,166,11,9,13,11,188,15,59,airplanes
255,142,224,12,14,15,244,22,173,14,74,244,13,6,11,6,171,13,69,airplanes
255,121,193,12,10,10,233,14,92,10,77,128,8,7,6,10,128,8,44,airplanes
255,127,195,8,5,7,174,13,76,5,62,133,5,4,3,2,53,7,13,airplanes
221,237,181,14,8,8,246,15,191,10,63,170,10,4,9,8,105,10,19,airplanes
255,148,200,5,6,5,254,14,56,11,62,180,8,2,6,4,118,3,53,airplanes
116,98,56,12,12,9,151,21,36,14,87,35,16,6,4,8,182,7,63,airplanes
90,166,42,6,4,4,80,8,212,4,48,116,7,2,5,2,41,5,13,airplanes
220,102,161,13,11,11,233,20,94,14,70,167,10,9,13,9,160,16,44,airplanes
108,255,47,17,11,12,125,19,124,13,69,56,10,5,9,9,68,9,20,airplanes
153,138,130,40,15,28,195,31,18,35,108,74,18,12,22,15,167,21,49,airplanes
211,166,157,17,12,19,218,32,80,34,86,109,18,9,17,13,137,17,50,airplanes
195,172,190,20,13,20,199,26,129,20,90,186,15,9,15,12,173,19,40,airplanes
245,44,232,17,13,16,255,23,143,18,43,211,12,8,17,9,237,17,64,airplanes
137,138,71,22,14,19,147,33,25,15,92,49,11,5,13,12,86,18,38,airplanes
126,190,70,15,10,10,157,19,85,11,77,55,12,5,13,8,113,9,53,airplanes
255,141,229,26,14,20,242,29,107,24,78,207,16,15,11,13,136,15,36,airplanes
255,27,246,14,17,24,229,29,96,17,66,187,17,8,14,11,252,19,71,airplanes
147,225,64,5,2,2,120,7,88,4,52,61,3,2,3,2,34,4,6,airplanes
255,51,233,14,11,24,231,25,117,14,73,221,10,9,11,7,206,12,55,airplanes
240,211,187,6,4,5,205,9,61,12,62,126,5,1,6,2,55,6,29,airplanes
90,177,55,9,9,7,101,16,156,10,63,76,10,1,8,5,60,4,48,airplanes
169,150,85,5,4,4,174,9,94,5,55,61,4,2,4,5,89,3,21,airplanes
100,187,43,5,2,4,64,7,75,5,71,62,5,3,3,2,31,3,15,airplanes
37,149,32,5,2,4,35,8,32,6,55,29,3,1,4,2,25,3,18,airplanes
87,216,60,8,6,6,72,14,23,10,55,37,5,3,7,6,63,6,9,airplanes
200,180,105,2,1,2,188,3,94,2,43,63,2,1,2,1,9,3,3,airplanes
133,228,68,8,7,5,140,13,67,8,69,60,9,3,4,6,46,6,16,airplanes
255,123,170,11,8,13,193,20,136,11,78,187,10,5,11,12,197,12,60,airplanes
255,40,211,17,11,16,252,27,36,17,71,163,11,6,15,11,199,18,70,airplanes
223,175,132,11,9,9,255,11,124,8,61,126,10,8,13,9,97,11,29,airplanes
218,69,230,15,10,14,255,20,83,21,40,200,9,5,11,10,179,15,62,airplanes
157,200,126,21,11,19,215,30,77,25,74,116,15,8,19,7,137,18,59,airplanes
251,104,169,18,13,13,255,23,87,14,79,119,11,6,12,11,249,10,81,airplanes
94,107,31,10,7,8,99,15,105,10,67,59,7,4,4,4,167,7,36,airplanes
178,176,103,13,7,11,255,18,61,7,64,73,8,8,9,5,61,13,105,airplanes
255,129,194,14,9,9,203,21,71,17,70,155,6,2,7,4,131,10,51,airplanes
229,42,251,20,10,20,255,28,109,15,48,223,7,7,11,9,255,14,69,airplanes
61,167,29,6,2,1,34,7,140,4,54,67,4,1,3,1,24,3,18,airplanes
83,150,37,24,15,19,117,36,84,17,125,53,22,6,15,8,198,18,52,airplanes
255,107,205,11,10,7,213,16,36,5,78,95,11,3,7,5,86,9,14,airplanes
147,159,58,15,5,9,170,18,144,14,66,97,10,5,12,9,220,10,64,airplanes
148,198,112,7,3,4,132,7,76,3,56,101,4,2,5,3,51,4,16,airplanes
225,73,234,17,21,16,255,32,90,17,87,220,13,10,16,14,119,14,39,airplanes
214,65,255,24,16,22,206,37,135,26,96,181,16,12,21,13,223,19,51,airplanes
239,40,204,21,14,18,218,33,92,20,52,167,18,11,15,12,255,22,77,airplanes
223,121,158,6,4,3,188,8,142,5,56,159,6,2,3,3,77,5,34,airplanes
70,220,49,9,4,5,65,10,67,7,74,43,7,4,5,2,20,3,10,airplanes
85,177,73,10,4,9,102,16,25,10,56,53,6,5,8,6,53,10,8,airplanes
255,104,190,7,3,3,240,6,84,6,45,148,4,3,4,2,70,5,21,airplanes
255,38,253,11,4,8,223,17,138,15,23,221,4,4,10,5,96,9,47,airplanes
255,15,215,8,5,7,191,19,68,10,33,215,8,4,9,4,163,11,65,airplanes
242,49,193,9,4,4,233,12,140,14,28,204,7,5,8,5,107,10,55,airplanes
255,85,204,15,9,12,230,19,58,12,75,149,6,5,8,9,87,12,30,airplanes
255,170,211,14,7,13,239,21,125,18,54,164,10,6,12,6,58,13,28,airplanes
255,126,210,26,12,19,215,28,115,24,51,235,14,11,16,9,97,19,37,airplanes
188,113,229,26,15,14,186,28,117,13,108,255,16,9,13,10,222,14,30,airplanes
255,83,243,16,10,12,223,29,61,19,64,187,11,10,19,6,194,19,68,airplanes
100,255,55,9,6,4,96,11,134,7,65,77,10,2,3,4,71,4,50,airplanes
255,114,244,16,14,15,246,29,131,24,66,210,13,5,16,10,177,19,51,airplanes
247,103,201,17,12,15,255,21,69,24,71,191,10,10,13,12,118,19,42,airplanes
255,71,218,24,25,28,227,35,71,32,63,200,15,16,24,24,187,27,28,airplanes
84,255,47,4,4,2,104,7,77,4,52,57,3,1,4,2,19,3,10,airplanes
233,45,255,12,19,19,236,25,57,19,91,236,15,4,10,17,255,20,50,airplanes
210,230,184,10,6,6,226,13,159,10,66,180,10,4,7,5,68,6,21,airplanes
255,112,226,27,11,17,245,26,140,20,109,217,12,10,12,11,117,25,91,airplanes
251,105,235,19,16,17,255,20,75,17,72,206,16,6,11,9,224,10,65,airplanes
243,44,203,16,12,13,248,20,78,21,39,195,14,11,13,15,156,23,68,airplanes
228,78,203,12,9,14,255,23,90,11,61,189,8,9,10,10,244,11,47,airplanes
248,100,218,18,7,13,255,24,89,18,71,222,8,9,11,9,180,13,43,airplanes
131,80,80,14,13,9,130,25,38,17,78,44,13,4,12,11,153,9,42,airplanes
255,245,204,8,7,10,213,14,84,9,73,176,8,3,7,4,77,6,29,airplanes
255,109,195,11,6,5,207,14,110,6,56,160,6,3,7,3,154,5,56,airplanes
255,55,238,26,17,25,241,36,111,17,59,191,19,12,18,11,255,23,67,airplanes
211,203,139,13,14,12,210,15,48,15,71,64,15,7,11,10,118,10,37,airplanes
228,113,182,37,23,27,249,41,13,31,86,129,20,12,21,17,255,27,50,airplanes
225,169,151,18,6,12,254,31,144,20,83,137,21,6,6,5,138,11,46,airplanes
255,145,211,14,8,11,233,23,95,11,100,236,9,5,14,6,84,12,20,airplanes
255,56,218,14,9,16,211,21,37,10,63,159,12,8,10,8,184,13,45,airplanes
255,51,191,15,11,16,227,23,55,26,48,133,11,9,16,8,180,14,63,airplanes
255,96,221,29,18,25,254,37,48,26,108,184,16,9,21,24,241,22,40,airplanes
82,209,40,3,1,2,65,7,60,2,42,42,2,1,2,1,10,3,7,airplanes
231,52,255,15,8,12,212,16,108,16,46,243,11,5,9,12,255,7,58,airplanes
255,133,205,11,7,12,218,19,133,29,61,211,9,5,11,7,111,13,49,airplanes
137,255,58,7,6,6,127,13,118,7,69,91,5,3,5,3,60,5,28,airplanes
163,179,73,21,6,7,152,21,255,27,119,134,12,4,4,3,79,10,95,airplanes
78,224,50,9,7,5,72,16,90,13,89,63,11,4,3,4,50,6,23,airplanes
176,150,153,17,9,18,218,20,71,21,87,112,10,8,10,9,151,16,20,airplanes
234,198,206,8,6,6,195,13,123,7,50,190,6,2,9,6,64,4,17,airplanes
255,108,201,24,13,25,185,47,164,14,144,189,14,10,21,10,239,27,53,airplanes
124,255,50,10,9,9,132,13,68,8,71,49,8,3,4,6,56,7,18,airplanes
248,24,255,15,16,16,250,34,68,19,61,216,16,8,21,14,253,23,69,airplanes
255,180,209,26,18,19,233,40,70,26,94,212,20,14,25,13,141,24,31,airplanes
157,235,67,7,4,4,147,7,99,5,68,73,3,3,4,3,19,6,7,airplanes
212,220,173,13,8,11,255,20,98,16,105,135,12,7,16,10,121,11,39,airplanes
205,215,112,4,5,5,190,9,101,6,58,126,3,2,4,4,76,4,18,airplanes
255,195,213,26,12,17,214,31,207,20,98,199,12,7,16,8,132,11,38,airplanes
255,76,222,15,15,16,232,29,95,13,80,201,11,7,19,9,216,21,63,airplanes
252,49,255,10,9,7,223,19,76,12,54,225,11,6,9,9,255,11,60,airplanes
254,46,255,10,8,10,215,19,61,8,79,228,6,5,9,4,108,11,25,airplanes
255,181,195,7,3,3,239,9,68,7,51,85,5,2,2,2,31,4,15,airplanes
255,96,160,16,11,18,190,28,59,28,75,113,11,11,10,9,178,15,77,airplanes
159,245,137,12,7,8,142,18,78,7,84,132,8,4,8,4,83,14,20,airplanes
255,47,211,17,8,17,240,26,127,25,35,146,9,7,18,10,85,20,36,airplanes
239,162,136,6,4,5,232,10,100,4,53,86,5,3,2,3,56,4,28,airplanes
66,255,40,12,4,5,91,14,81,11,95,53,8,2,2,3,25,3,34,airplanes
226,197,98,5,2,3,178,10,125,6,56,97,4,2,4,3,33,5,22,airplanes
249,47,255,9,11,11,252,19,90,17,61,244,7,7,11,8,234,11,67,airplanes
149,208,118,5,7,8,151,10,56,8,76,121,5,3,7,6,83,7,22,airplanes
192,234,58,10,8,10,166,14,106,9,70,57,7,2,5,9,72,7,19,airplanes
232,40,255,13,12,17,213,22,60,15,87,229,14,7,13,9,255,12,44,airplanes
215,206,159,11,7,9,205,12,50,10,90,85,7,2,4,4,61,5,25,airplanes
237,104,197,17,16,17,255,21,128,19,43,138,10,7,18,17,187,22,49,airplanes
184,213,102,43,13,27,212,40,77,16,135,64,16,13,27,14,119,28,24,airplanes
225,244,162,18,12,15,243,24,99,18,89,145,13,5,12,8,116,13,38,airplanes
54,218,41,6,4,2,42,10,58,5,66,48,5,1,3,2,23,2,12,airplanes
190,202,153,19,10,12,238,21,75,22,74,118,12,9,14,8,76,14,22,airplanes
255,87,230,16,8,16,244,19,121,23,38,218,9,7,11,8,148,15,59,airplanes
198,128,108,7,5,7,219,10,66,9,62,88,6,4,5,4,89,6,22,airplanes
255,46,250,12,10,18,252,23,80,18,47,223,9,7,9,6,202,18,46,airplanes
202,87,171,10,6,11,255,15,65,11,75,110,8,5,7,6,114,10,31,airplanes
239,137,135,20,12,15,255,23,149,16,47,171,17,8,10,7,111,13,50,airplanes
190,188,126,5,2,2,173,6,54,5,54,82,3,2,5,2,14,3,7,airplanes
253,190,185,26,19,24,255,31,100,28,104,176,16,12,18,15,120,25,41,airplanes
242,104,255,9,3,7,248,18,96,15,37,227,5,7,10,4,67,14,28,airplanes
255,57,199,13,5,7,218,15,54,16,54,148,9,2,7,5,130,8,91,airplanes
205,159,176,4,3,5,172,7,120,8,50,166,4,0,2,1,71,3,26,airplanes
185,200,77,7,3,4,165,8,111,4,69,75,3,1,3,3,37,4,5,airplanes
88,255,38,7,6,6,77,10,68,6,79,42,6,2,5,3,64,5,18,airplanes
118,255,65,13,3,5,106,14,89,13,58,59,6,2,3,2,20,5,33,airplanes
71,223,60,12,6,8,79,12,88,10,85,64,5,3,6,6,43,7,13,airplanes
207,127,133,18,12,20,188,22,33,20,79,72,10,7,14,14,109,17,35,airplanes
255,19,231,20,13,15,242,24,60,23,35,211,11,9,15,10,199,15,76,airplanes
255,90,243,12,8,12,206,19,125,24,54,220,8,11,13,9,115,16,53,airplanes
91,204,38,7,3,4,79,9,133,4,56,79,4,1,3,2,34,4,21,airplanes
217,111,203,16,8,16,255,20,46,16,58,190,9,11,15,8,141,22,82,airplanes
237,134,245,19,12,18,255,25,64,29,68,223,11,10,15,10,137,27,69,airplanes
52,255,31,8,2,4,55,11,48,4,67,37,4,3,3,3,15,5,6,airplanes
255,174,185,14,10,11,249,14,70,7,87,168,7,3,8,8,143,10,42,airplanes
255,102,221,16,10,18,230,18,108,30,59,188,6,10,15,11,117,21,68,airplanes
79,235,47,6,6,4,73,11,148,4,67,72,8,2,3,2,30,3,23,airplanes
220,159,145,3,2,3,187,7,103,3,54,96,3,1,2,1,17,5,12,airplanes
57,239,54,5,1,3,46,6,70,3,58,54,4,1,3,1,33,5,12,airplanes
255,50,216,12,6,7,202,18,88,17,55,169,7,3,8,4,158,13,51,airplanes
255,47,239,12,8,10,254,12,87,15,26,215,5,4,12,7,100,12,42,airplanes
222,17,255,7,4,5,227,13,135,22,23,223,3,3,8,5,79,10,50,airplanes
254,19,255,9,6,8,248,15,76,18,23,229,5,5,8,6,143,10,68,airplanes
255,108,193,10,6,6,248,15,41,21,27,147,10,6,5,5,44,8,32,airplanes
196,64,255,14,7,11,231,27,52,18,85,165,16,6,5,5,252,8,55,airplanes
87,255,57,3,1,2,90,4,87,2,64,62,2,1,2,0,39,1,9,airplanes
215,156,219,25,13,18,255,26,145,25,121,189,15,7,14,13,111,18,44,airplanes
72,247,29,5,4,4,86,7,49,4,61,36,6,1,2,2,55,3,11,airplanes
255,35,232,8,4,8,226,10,78,9,23,193,3,5,5,7,133,10,85,airplanes
254,153,110,10,9,15,255,22,111,10,76,128,12,6,8,7,137,19,39,airplanes
255,67,248,13,9,13,254,24,103,14,66,204,14,7,9,11,182,20,36,airplanes
106,255,52,14,8,8,113,14,181,8,81,104,7,5,7,9,67,7,18,airplanes
185,168,115,6,2,4,160,10,86,6,63,73,2,2,4,2,40,7,17,airplanes
188,56,209,10,4,8,255,14,121,11,45,213,4,6,13,9,114,12,50,airplanes
193,192,154,14,16,13,178,24,25,22,100,61,12,7,10,10,130,11,27,airplanes
255,38,215,8,9,12,212,17,60,20,47,165,8,6,13,8,179,10,61,airplanes
205,210,141,13,4,9,224,18,135,9,73,139,6,5,8,5,74,8,24,airplanes
224,214,167,11,6,7,255,10,101,11,75,160,9,5,12,7,92,9,36,airplanes
255,158,146,4,4,4,215,6,55,4,55,69,5,2,3,2,19,3,12,airplanes
73,189,42,8,6,6,69,11,103,4,55,60,7,3,6,4,38,6,15,airplanes
255,31,237,23,16,18,205,31,115,20,66,203,20,9,14,11,219,28,49,airplanes
255,35,219,18,15,11,229,28,85,17,48,227,9,10,23,14,228,21,64,airplanes
255,52,249,23,11,11,252,23,126,23,75,243,17,9,11,16,205,17,68,airplanes
215,76,226,12,5,5,170,15,15,7,63,157,7,2,4,3,37,6,25,airplanes
255,84,246,15,10,13,251,17,57,15,87,158,12,4,11,8,146,11,61,airplanes
79,214,50,19,13,13,78,26,109,12,107,64,9,5,6,10,120,8,38,airplanes
192,171,175,22,12,17,218,33,57,25,67,141,12,11,19,14,93,20,41,airplanes
115,190,80,14,9,7,135,18,93,18,75,87,10,5,18,5,67,19,25,airplanes
90,206,59,15,8,9,108,18,98,11,71,65,9,4,6,6,67,8,27,airplanes
173,108,116,22,13,21,191,39,24,28,59,83,12,11,19,14,142,23,43,airplanes
255,133,217,23,12,13,223,26,132,18,81,191,14,5,14,15,186,16,44,airplanes
239,69,251,8,6,10,238,18,106,11,48,214,6,5,14,5,127,13,47,airplanes
255,169,168,15,8,8,238,17,108,19,75,186,9,4,14,6,83,12,29,airplanes
200,213,209,31,19,34,199,40,44,30,109,133,19,18,23,20,155,32,32,airplanes
56,244,39,8,3,5,53,8,103,8,75,50,5,2,5,3,25,5,22,airplanes
187,176,172,7,8,6,190,13,61,11,59,136,7,3,4,5,103,5,29,airplanes
218,170,163,16,8,15,255,34,53,25,81,126,11,6,15,6,105,17,63,airplanes
209,167,172,11,5,6,230,12,37,7,54,130,4,4,4,6,72,5,18,airplanes
42,196,37,6,2,5,42,11,40,4,57,31,5,2,3,3,18,3,10,airplanes
221,184,195,15,10,15,255,26,69,13,75,152,16,9,13,5,137,12,28,airplanes
247,76,242,25,18,22,255,36,71,25,79,165,18,11,26,17,193,21,33,airplanes
255,168,155,7,2,4,229,10,35,5,60,55,3,2,2,1,17,5,8,airplanes
218,99,229,16,12,22,255,23,63,19,71,178,14,9,10,16,164,16,59,airplanes
241,146,202,13,7,9,255,14,93,14,62,195,5,5,10,8,124,8,45,airplanes
227,24,206,12,8,12,255,21,39,21,26,173,6,6,17,13,186,16,50,airplanes
255,28,196,14,12,14,234,21,26,16,46,131,11,5,12,11,255,12,56,airplanes
214,233,187,13,7,14,199,19,80,17,69,121,10,9,10,7,116,18,31,airplanes
75,228,37,9,6,6,80,12,99,7,80,57,9,2,2,4,29,6,8,airplanes
55,202,31,5,3,3,62,9,77,2,50,49,5,2,3,2,26,3,16,airplanes
141,155,56,7,4,3,147,7,77,4,63,68,5,2,3,3,45,3,16,airplanes
213,204,165,7,3,5,186,7,146,4,51,153,3,1,2,2,42,3,17,airplanes
255,92,207,21,18,20,217,42,73,21,97,174,15,12,20,19,223,21,70,airplanes
127,205,76,7,5,5,131,9,95,4,59,55,5,2,4,2,27,4,11,airplanes
70,228,46,10,5,6,61,13,84,4,70,53,6,2,3,3,34,5,25,airplanes
97,221,86,7,8,8,109,16,32,8,53,71,7,5,12,6,66,8,11,airplanes
255,123,215,17,14,22,241,28,73,21,76,151,13,10,18,18,144,19,31,airplanes
200,35,215,15,9,16,243,20,36,16,30,177,7,8,11,10,223,17,55,airplanes
196,35,227,8,6,9,255,14,97,14,19,177,6,6,10,7,138,13,36,airplanes
255,72,229,30,19,25,242,31,123,30,69,205,14,15,26,19,164,19,47,airplanes
90,253,49,5,3,4,88,6,104,4,54,57,2,3,3,3,22,4,6,airplanes
243,59,213,17,9,15,255,20,91,21,53,185,8,8,10,8,194,19,83,airplanes
150,196,93,6,4,3,148,8,93,3,50,100,4,3,7,4,54,4,16,airplanes
244,89,221,23,12,19,255,28,74,21,68,157,13,9,15,13,124,21,49,airplanes
240,130,239,9,4,5,255,10,70,6,65,179,5,4,5,4,108,8,17,airplanes
209,101,177,11,9,8,191,15,20,9,75,116,8,6,9,8,65,8,6,airplanes
153,237,55,9,4,4,110,10,128,5,78,80,6,2,2,1,51,3,18,airplanes
53,227,46,13,3,6,53,15,72,5,102,56,8,2,5,2,23,6,14,airplanes
47,225,40,7,3,3,48,7,87,3,74,50,5,1,4,2,26,4,14,airplanes
235,170,164,6,5,4,203,9,41,8,68,97,4,3,4,3,38,7,14,airplanes
218,69,223,22,7,19,255,28,85,31,64,169,10,7,15,8,192,16,53,airplanes
